from_issue_key,to_issue_key,link_type,raw_link_type,direction
OFBIZ-6203,OFBIZ-5929,is duplicated by,Duplicate,inward
OFBIZ-5925,OFBIZ-5004,relates to,Reference,outward
OFBIZ-1110,OFBIZ-5917,is related to,Reference,inward
OFBIZ-5953,OFBIZ-5910,is duplicated by,Duplicate,inward
OFBIZ-5910,OFBIZ-6034,relates to,Reference,outward
OFBIZ-3382,OFBIZ-5910,is broken by,Regression,inward
OFBIZ-5907,OFBIZ-10005,relates to,Reference,outward
OFBIZ-5905,OFBIZ-5853,relates to,Reference,outward
OFBIZ-3406,OFBIZ-5905,is depended upon by,dependent,inward
OFBIZ-5318,OFBIZ-5902,is duplicated by,Duplicate,inward
OFBIZ-5554,OFBIZ-5902,is duplicated by,Duplicate,inward
OFBIZ-5902,OFBIZ-6164,relates to,Reference,outward
OFBIZ-5902,OFBIZ-5898,relates to,Reference,outward
OFBIZ-5902,OFBIZ-9259,breaks,Regression,outward
OFBIZ-5986,OFBIZ-5898,is related to,Reference,inward
OFBIZ-5902,OFBIZ-5898,is related to,Reference,inward
OFBIZ-6061,OFBIZ-5898,is related to,Reference,inward
OFBIZ-5898,OFBIZ-6092,breaks,Regression,outward
OFBIZ-5897,OFBIZ-5896,relates to,Reference,outward
OFBIZ-5897,OFBIZ-5896,is related to,Reference,inward
OFBIZ-5893,OFBIZ-6182,duplicates,Duplicate,outward
OFBIZ-5893,OFBIZ-10648,breaks,Regression,outward
OFBIZ-5850,OFBIZ-5883,is related to,Reference,inward
OFBIZ-5879,OFBIZ-5781,relates to,Reference,outward
OFBIZ-5879,OFBIZ-5169,relates to,Reference,outward
OFBIZ-5878,OFBIZ-4954,relates to,Reference,outward
OFBIZ-5878,OFBIZ-4954,supercedes,Supercedes,outward
OFBIZ-5876,OFBIZ-5870,relates to,Reference,outward
OFBIZ-4849,OFBIZ-5876,is related to,Reference,inward
OFBIZ-5070,OFBIZ-5876,is related to,Reference,inward
OFBIZ-5873,OFBIZ-5872,relates to,Reference,outward
OFBIZ-5873,OFBIZ-5872,is related to,Reference,inward
OFBIZ-6050,OFBIZ-5870,is duplicated by,Duplicate,inward
OFBIZ-5876,OFBIZ-5870,is related to,Reference,inward
OFBIZ-5868,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5866,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5865,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5864,OFBIZ-5862,relates to,Reference,outward
OFBIZ-5864,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5863,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5862,OFBIZ-5863,is related to,Reference,inward
OFBIZ-5862,OFBIZ-5863,relates to,Reference,outward
OFBIZ-5862,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5864,OFBIZ-5862,is related to,Reference,inward
OFBIZ-5861,OFBIZ-6155,relates to,Reference,outward
OFBIZ-7051,OFBIZ-5861,is related to,Reference,inward
OFBIZ-5860,OFBIZ-5859,relates to,Reference,outward
OFBIZ-5860,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5859,OFBIZ-6155,relates to,Reference,outward
OFBIZ-5860,OFBIZ-5859,is related to,Reference,inward
OFBIZ-5853,OFBIZ-3910,relates to,Reference,outward
OFBIZ-5905,OFBIZ-5853,is related to,Reference,inward
OFBIZ-5852,OFBIZ-5705,incorporates,Incorporates,outward
OFBIZ-5852,OFBIZ-9134,relates to,Reference,outward
OFBIZ-5852,OFBIZ-5851,depends upon,dependent,outward
OFBIZ-5705,OFBIZ-5851,is depended upon by,dependent,inward
OFBIZ-5852,OFBIZ-5851,is depended upon by,dependent,inward
OFBIZ-6097,OFBIZ-5851,is depended upon by,dependent,inward
OFBIZ-5796,OFBIZ-5850,is duplicated by,Duplicate,inward
OFBIZ-5850,OFBIZ-5883,relates to,Reference,outward
OFBIZ-5773,OFBIZ-5850,is broken by,Regression,inward
OFBIZ-5806,OFBIZ-5846,is duplicated by,Duplicate,inward
OFBIZ-5844,OFBIZ-4053,relates to,Reference,outward
OFBIZ-5844,OFBIZ-9152,breaks,Regression,outward
OFBIZ-5840,OFBIZ-5040,relates to,Reference,outward
OFBIZ-6689,OFBIZ-5840,is related to,Reference,inward
OFBIZ-5838,OFBIZ-6243,relates to,Reference,outward
OFBIZ-6079,OFBIZ-5835,is duplicated by,Duplicate,inward
OFBIZ-5835,OFBIZ-4749,relates to,Reference,outward
OFBIZ-5832,OFBIZ-5827,relates to,Reference,outward
OFBIZ-5810,OFBIZ-5827,is related to,Reference,inward
OFBIZ-5832,OFBIZ-5827,is related to,Reference,inward
OFBIZ-5810,OFBIZ-5827,relates to,Reference,outward
OFBIZ-5806,OFBIZ-5846,duplicates,Duplicate,outward
OFBIZ-5806,OFBIZ-4769,relates to,Reference,outward
OFBIZ-5312,OFBIZ-5805,is blocked by,Blocker,inward
OFBIZ-5573,OFBIZ-5802,is depended upon by,dependent,inward
OFBIZ-5800,OFBIZ-5760,blocks,Blocker,outward
OFBIZ-7519,OFBIZ-5800,is related to,Reference,inward
OFBIZ-5796,OFBIZ-5850,duplicates,Duplicate,outward
OFBIZ-5773,OFBIZ-5796,is broken by,Regression,inward
OFBIZ-5795,OFBIZ-5343,duplicates,Duplicate,outward
OFBIZ-5790,OFBIZ-4572,relates to,Reference,outward
OFBIZ-5790,OFBIZ-5751,relates to,Reference,outward
OFBIZ-6448,OFBIZ-5785,is related to,Reference,inward
OFBIZ-5781,OFBIZ-5169,relates to,Reference,outward
OFBIZ-5879,OFBIZ-5781,is related to,Reference,inward
OFBIZ-5780,OFBIZ-6275,duplicates,Duplicate,outward
OFBIZ-9418,OFBIZ-5776,is duplicated by,Duplicate,inward
OFBIZ-7907,OFBIZ-5776,is depended upon by,dependent,inward
OFBIZ-5773,OFBIZ-5850,breaks,Regression,outward
OFBIZ-5773,OFBIZ-5796,breaks,Regression,outward
OFBIZ-5767,OFBIZ-5765,relates to,Reference,outward
OFBIZ-5767,OFBIZ-4412,relates to,Reference,outward
OFBIZ-5767,OFBIZ-5765,is related to,Reference,inward
OFBIZ-4412,OFBIZ-5765,is related to,Reference,inward
OFBIZ-5430,OFBIZ-5761,is depended upon by,dependent,inward
OFBIZ-5800,OFBIZ-5760,is blocked by,Blocker,inward
OFBIZ-10186,OFBIZ-5759,Parent Feature,Parent Feature,inward
OFBIZ-6720,OFBIZ-5757,is depended upon by,dependent,inward
OFBIZ-5753,OFBIZ-5746,relates to,Reference,outward
OFBIZ-5752,OFBIZ-5289,relates to,Reference,outward
OFBIZ-5790,OFBIZ-5751,is related to,Reference,inward
OFBIZ-5753,OFBIZ-5746,is related to,Reference,inward
OFBIZ-5740,OFBIZ-7088,breaks,Regression,outward
OFBIZ-5740,OFBIZ-7089,breaks,Regression,outward
OFBIZ-5740,OFBIZ-7156,breaks,Regression,outward
OFBIZ-6686,OFBIZ-5732,is duplicated by,Duplicate,inward
OFBIZ-3379,OFBIZ-5732,is part of,Incorporates,inward
OFBIZ-6686,OFBIZ-5732,is related to,Reference,inward
OFBIZ-5722,OFBIZ-5723,is duplicated by,Duplicate,inward
OFBIZ-5722,OFBIZ-5723,duplicates,Duplicate,outward
OFBIZ-5710,OFBIZ-10592,relates to,Reference,outward
OFBIZ-5709,OFBIZ-5706,depends upon,dependent,outward
OFBIZ-5706,OFBIZ-5705,relates to,Reference,outward
OFBIZ-5704,OFBIZ-5706,is related to,Reference,inward
OFBIZ-5709,OFBIZ-5706,is depended upon by,dependent,inward
OFBIZ-5852,OFBIZ-5705,is part of,Incorporates,inward
OFBIZ-5706,OFBIZ-5705,is related to,Reference,inward
OFBIZ-5705,OFBIZ-5851,depends upon,dependent,outward
OFBIZ-5704,OFBIZ-5706,relates to,Reference,outward
OFBIZ-7533,OFBIZ-5704,is related to,Reference,inward
OFBIZ-5701,OFBIZ-9428,relates to,Reference,outward
OFBIZ-5701,OFBIZ-9676,breaks,Regression,outward
OFBIZ-4160,OFBIZ-5662,is related to,Reference,inward
OFBIZ-5659,OFBIZ-5565,relates to,Reference,outward
OFBIZ-5647,OFBIZ-5643,duplicates,Duplicate,outward
OFBIZ-5646,OFBIZ-5643,duplicates,Duplicate,outward
OFBIZ-5645,OFBIZ-5643,duplicates,Duplicate,outward
OFBIZ-5644,OFBIZ-5643,duplicates,Duplicate,outward
OFBIZ-5644,OFBIZ-5643,is duplicated by,Duplicate,inward
OFBIZ-5645,OFBIZ-5643,is duplicated by,Duplicate,inward
OFBIZ-5646,OFBIZ-5643,is duplicated by,Duplicate,inward
OFBIZ-5647,OFBIZ-5643,is duplicated by,Duplicate,inward
OFBIZ-6547,OFBIZ-5634,is related to,Reference,inward
OFBIZ-6084,OFBIZ-5629,is blocked by,Blocker,inward
OFBIZ-5609,OFBIZ-5607,depends upon,dependent,outward
OFBIZ-10750,OFBIZ-5608,is a child of,Child-Issue,inward
OFBIZ-6727,OFBIZ-5608,is related to,Reference,inward
OFBIZ-6731,OFBIZ-5608,is related to,Reference,inward
OFBIZ-5606,OFBIZ-5607,is depended upon by,dependent,inward
OFBIZ-5609,OFBIZ-5607,is depended upon by,dependent,inward
OFBIZ-5606,OFBIZ-5607,depends upon,dependent,outward
OFBIZ-5601,OFBIZ-5600,duplicates,Duplicate,outward
OFBIZ-5601,OFBIZ-5600,is duplicated by,Duplicate,inward
OFBIZ-5592,OFBIZ-5559,relates to,Reference,outward
OFBIZ-5589,OFBIZ-5500,duplicates,Duplicate,outward
OFBIZ-5580,OFBIZ-7468,relates to,Reference,outward
OFBIZ-5580,OFBIZ-7559,relates to,Reference,outward
OFBIZ-5533,OFBIZ-5574,is related to,Reference,inward
OFBIZ-5573,OFBIZ-5802,depends upon,dependent,outward
OFBIZ-5550,OFBIZ-5572,is related to,Reference,inward
OFBIZ-5498,OFBIZ-5571,is duplicated by,Duplicate,inward
OFBIZ-5569,OFBIZ-5548,relates to,Reference,outward
OFBIZ-5569,OFBIZ-5532,depends upon,dependent,outward
OFBIZ-5568,OFBIZ-5532,relates to,Reference,outward
OFBIZ-5566,OFBIZ-5526,relates to,Reference,outward
OFBIZ-5566,OFBIZ-5561,relates to,Reference,outward
OFBIZ-5659,OFBIZ-5565,is related to,Reference,inward
OFBIZ-5561,OFBIZ-5526,relates to,Reference,outward
OFBIZ-5566,OFBIZ-5561,is related to,Reference,inward
OFBIZ-5592,OFBIZ-5559,is related to,Reference,inward
OFBIZ-5554,OFBIZ-5902,duplicates,Duplicate,outward
OFBIZ-5554,OFBIZ-5458,depends upon,dependent,outward
OFBIZ-5550,OFBIZ-5572,relates to,Reference,outward
OFBIZ-5569,OFBIZ-5548,is related to,Reference,inward
OFBIZ-5548,OFBIZ-5532,depends upon,dependent,outward
OFBIZ-5545,OFBIZ-5282,relates to,Reference,outward
OFBIZ-5542,OFBIZ-5282,relates to,Reference,outward
OFBIZ-5539,OFBIZ-5526,relates to,Reference,outward
OFBIZ-5537,OFBIZ-10093,depends upon,dependent,outward
OFBIZ-5534,OFBIZ-6561,relates to,Reference,outward
OFBIZ-5533,OFBIZ-5574,relates to,Reference,outward
OFBIZ-5568,OFBIZ-5532,is related to,Reference,inward
OFBIZ-6085,OFBIZ-5532,is related to,Reference,inward
OFBIZ-5548,OFBIZ-5532,is depended upon by,dependent,inward
OFBIZ-5569,OFBIZ-5532,is depended upon by,dependent,inward
OFBIZ-5527,OFBIZ-7516,breaks,Regression,outward
OFBIZ-5539,OFBIZ-5526,is related to,Reference,inward
OFBIZ-5561,OFBIZ-5526,is related to,Reference,inward
OFBIZ-5566,OFBIZ-5526,is related to,Reference,inward
OFBIZ-5522,OFBIZ-7073,duplicates,Duplicate,outward
OFBIZ-5521,OFBIZ-5305,blocks,Blocker,outward
OFBIZ-5040,OFBIZ-5517,is depended upon by,dependent,inward
OFBIZ-5511,OFBIZ-5510,relates to,Reference,outward
OFBIZ-5511,OFBIZ-5510,is related to,Reference,inward
OFBIZ-5497,OFBIZ-5504,is broken by,Regression,inward
OFBIZ-5589,OFBIZ-5500,is duplicated by,Duplicate,inward
OFBIZ-5498,OFBIZ-5571,duplicates,Duplicate,outward
OFBIZ-5497,OFBIZ-5504,breaks,Regression,outward
OFBIZ-5473,OFBIZ-5495,is related to,Reference,inward
OFBIZ-5473,OFBIZ-5494,is related to,Reference,inward
OFBIZ-5494,OFBIZ-5490,depends upon,dependent,outward
OFBIZ-5473,OFBIZ-5493,is related to,Reference,inward
OFBIZ-5492,OFBIZ-5473,relates to,Reference,outward
OFBIZ-5491,OFBIZ-5473,relates to,Reference,outward
OFBIZ-5490,OFBIZ-5473,relates to,Reference,outward
OFBIZ-5494,OFBIZ-5490,is depended upon by,dependent,inward
OFBIZ-6510,OFBIZ-5487,is related to,Reference,inward
OFBIZ-6510,OFBIZ-5486,is duplicated by,Duplicate,inward
OFBIZ-5473,OFBIZ-5493,relates to,Reference,outward
OFBIZ-5473,OFBIZ-5494,relates to,Reference,outward
OFBIZ-5473,OFBIZ-5495,relates to,Reference,outward
OFBIZ-5490,OFBIZ-5473,is related to,Reference,inward
OFBIZ-5491,OFBIZ-5473,is related to,Reference,inward
OFBIZ-5492,OFBIZ-5473,is related to,Reference,inward
OFBIZ-5466,OFBIZ-5465,relates to,Reference,outward
OFBIZ-5466,OFBIZ-5465,is related to,Reference,inward
OFBIZ-5458,OFBIZ-5455,relates to,Reference,outward
OFBIZ-5458,OFBIZ-5456,relates to,Reference,outward
OFBIZ-5458,OFBIZ-5318,relates to,Reference,outward
OFBIZ-5554,OFBIZ-5458,is depended upon by,dependent,inward
OFBIZ-5458,OFBIZ-5456,is related to,Reference,inward
OFBIZ-5455,OFBIZ-6088,relates to,Reference,outward
OFBIZ-5458,OFBIZ-5455,is related to,Reference,inward
OFBIZ-5016,OFBIZ-5449,is duplicated by,Duplicate,inward
OFBIZ-5986,OFBIZ-5447,is related to,Reference,inward
OFBIZ-5445,OFBIZ-5444,depends upon,dependent,outward
OFBIZ-5445,OFBIZ-5444,is depended upon by,dependent,inward
OFBIZ-10733,OFBIZ-5441,is duplicated by,Duplicate,inward
OFBIZ-5440,OFBIZ-5420,relates to,Reference,outward
OFBIZ-5437,OFBIZ-5440,is required by,Required,inward
OFBIZ-5420,OFBIZ-5437,is part of,Incorporates,inward
OFBIZ-5437,OFBIZ-5440,requires,Required,outward
OFBIZ-5420,OFBIZ-5430,is part of,Incorporates,inward
OFBIZ-5430,OFBIZ-5761,depends upon,dependent,outward
OFBIZ-5428,OFBIZ-6353,depends upon,dependent,outward
OFBIZ-8098,OFBIZ-5426,is related to,Reference,inward
OFBIZ-5420,OFBIZ-5425,is part of,Incorporates,inward
OFBIZ-5400,OFBIZ-5425,is depended upon by,dependent,inward
OFBIZ-5420,OFBIZ-5423,is part of,Incorporates,inward
OFBIZ-5420,OFBIZ-5430,incorporates,Incorporates,outward
OFBIZ-5420,OFBIZ-5423,incorporates,Incorporates,outward
OFBIZ-5420,OFBIZ-5425,incorporates,Incorporates,outward
OFBIZ-5420,OFBIZ-5437,incorporates,Incorporates,outward
OFBIZ-5440,OFBIZ-5420,is related to,Reference,inward
OFBIZ-5420,OFBIZ-5393,depends upon,dependent,outward
OFBIZ-5420,OFBIZ-5400,depends upon,dependent,outward
OFBIZ-5416,OFBIZ-5400,relates to,Reference,outward
OFBIZ-1222,OFBIZ-5414,is related to,Reference,inward
OFBIZ-5400,OFBIZ-5412,is part of,Incorporates,inward
OFBIZ-9169,OFBIZ-5409,is related to,Reference,inward
OFBIZ-5400,OFBIZ-5406,is part of,Incorporates,inward
OFBIZ-5403,OFBIZ-7012,relates to,Reference,outward
OFBIZ-5403,OFBIZ-9492,relates to,Reference,outward
OFBIZ-5163,OFBIZ-5403,is related to,Reference,inward
OFBIZ-5400,OFBIZ-5401,is part of,Incorporates,inward
OFBIZ-5396,OFBIZ-5400,is blocked by,Blocker,inward
OFBIZ-5400,OFBIZ-5412,incorporates,Incorporates,outward
OFBIZ-5400,OFBIZ-5401,incorporates,Incorporates,outward
OFBIZ-5400,OFBIZ-5406,incorporates,Incorporates,outward
OFBIZ-5416,OFBIZ-5400,is related to,Reference,inward
OFBIZ-5400,OFBIZ-6295,depends upon,dependent,outward
OFBIZ-5400,OFBIZ-5425,depends upon,dependent,outward
OFBIZ-5420,OFBIZ-5400,is depended upon by,dependent,inward
OFBIZ-5396,OFBIZ-5400,blocks,Blocker,outward
OFBIZ-5396,OFBIZ-5387,relates to,Reference,outward
OFBIZ-5356,OFBIZ-5396,is related to,Reference,inward
OFBIZ-5396,OFBIZ-5040,depends upon,dependent,outward
OFBIZ-5420,OFBIZ-5393,is depended upon by,dependent,inward
OFBIZ-5385,OFBIZ-5389,is related to,Reference,inward
OFBIZ-5386,OFBIZ-5389,is related to,Reference,inward
OFBIZ-5396,OFBIZ-5387,is related to,Reference,inward
OFBIZ-5386,OFBIZ-5385,relates to,Reference,outward
OFBIZ-5386,OFBIZ-5389,relates to,Reference,outward
OFBIZ-5385,OFBIZ-5389,relates to,Reference,outward
OFBIZ-5386,OFBIZ-5385,is related to,Reference,inward
OFBIZ-5035,OFBIZ-5383,is related to,Reference,inward
OFBIZ-5383,OFBIZ-5312,depends upon,dependent,outward
OFBIZ-5376,OFBIZ-5375,supercedes,Supercedes,outward
OFBIZ-5376,OFBIZ-5375,is superceded by,Supercedes,inward
OFBIZ-5351,OFBIZ-5359,is duplicated by,Duplicate,inward
OFBIZ-5356,OFBIZ-5396,relates to,Reference,outward
OFBIZ-5351,OFBIZ-5359,duplicates,Duplicate,outward
OFBIZ-5795,OFBIZ-5343,is duplicated by,Duplicate,inward
OFBIZ-1525,OFBIZ-5343,is part of,Incorporates,inward
OFBIZ-5254,OFBIZ-5343,is related to,Reference,inward
OFBIZ-3135,OFBIZ-5343,is related to,Reference,inward
OFBIZ-5338,OFBIZ-5016,duplicates,Duplicate,outward
OFBIZ-5319,OFBIZ-4130,relates to,Reference,outward
OFBIZ-5318,OFBIZ-5902,duplicates,Duplicate,outward
OFBIZ-5458,OFBIZ-5318,is related to,Reference,inward
OFBIZ-5314,OFBIZ-5283,relates to,Reference,outward
OFBIZ-5312,OFBIZ-5805,blocks,Blocker,outward
OFBIZ-5312,OFBIZ-5030,relates to,Reference,outward
OFBIZ-5312,OFBIZ-4412,relates to,Reference,outward
OFBIZ-11229,OFBIZ-5312,is related to,Reference,inward
OFBIZ-5312,OFBIZ-10463,breaks,Regression,outward
OFBIZ-6064,OFBIZ-5312,is broken by,Regression,inward
OFBIZ-4535,OFBIZ-5312,is depended upon by,dependent,inward
OFBIZ-5383,OFBIZ-5312,is depended upon by,dependent,inward
OFBIZ-5030,OFBIZ-5312,is depended upon by,dependent,inward
OFBIZ-5309,OFBIZ-4802,duplicates,Duplicate,outward
OFBIZ-5521,OFBIZ-5305,is blocked by,Blocker,inward
OFBIZ-5305,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-7415,OFBIZ-5303,is part of,Incorporates,inward
OFBIZ-5303,OFBIZ-5298,supercedes,Supercedes,outward
OFBIZ-5301,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5300,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5299,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5303,OFBIZ-5298,is superceded by,Supercedes,inward
OFBIZ-5297,OFBIZ-5267,depends upon,dependent,outward
OFBIZ-5297,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5292,OFBIZ-5293,is blocked by,Blocker,inward
OFBIZ-5292,OFBIZ-5293,blocks,Blocker,outward
OFBIZ-5752,OFBIZ-5289,is related to,Reference,inward
OFBIZ-5286,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5285,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-9464,OFBIZ-5283,is related to,Reference,inward
OFBIZ-5314,OFBIZ-5283,is related to,Reference,inward
OFBIZ-5542,OFBIZ-5282,is related to,Reference,inward
OFBIZ-5545,OFBIZ-5282,is related to,Reference,inward
OFBIZ-5279,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5278,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5275,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5272,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5271,OFBIZ-5268,duplicates,Duplicate,outward
OFBIZ-5270,OFBIZ-5268,duplicates,Duplicate,outward
OFBIZ-5269,OFBIZ-5268,duplicates,Duplicate,outward
OFBIZ-5268,OFBIZ-5267,duplicates,Duplicate,outward
OFBIZ-5269,OFBIZ-5268,is duplicated by,Duplicate,inward
OFBIZ-5270,OFBIZ-5268,is duplicated by,Duplicate,inward
OFBIZ-5271,OFBIZ-5268,is duplicated by,Duplicate,inward
OFBIZ-5268,OFBIZ-5267,is duplicated by,Duplicate,inward
OFBIZ-5267,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5297,OFBIZ-5267,is depended upon by,dependent,inward
OFBIZ-5264,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5263,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-1525,OFBIZ-5254,is part of,Incorporates,inward
OFBIZ-5254,OFBIZ-10187,relates to,Reference,outward
OFBIZ-5254,OFBIZ-10054,relates to,Reference,outward
OFBIZ-5254,OFBIZ-5343,relates to,Reference,outward
OFBIZ-6226,OFBIZ-5241,is duplicated by,Duplicate,inward
OFBIZ-6034,OFBIZ-5234,is related to,Reference,inward
OFBIZ-5225,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-6463,OFBIZ-5205,is related to,Reference,inward
OFBIZ-5202,OFBIZ-4794,depends upon,dependent,outward
OFBIZ-5191,OFBIZ-7317,duplicates,Duplicate,outward
OFBIZ-5169,OFBIZ-6298,relates to,Reference,outward
OFBIZ-5879,OFBIZ-5169,is related to,Reference,inward
OFBIZ-5781,OFBIZ-5169,is related to,Reference,inward
OFBIZ-5163,OFBIZ-5403,relates to,Reference,outward
OFBIZ-10418,OFBIZ-5157,is related to,Reference,inward
OFBIZ-5148,OFBIZ-4769,relates to,Reference,outward
OFBIZ-5134,OFBIZ-5137,is related to,Reference,inward
OFBIZ-4976,OFBIZ-5135,is related to,Reference,inward
OFBIZ-5106,OFBIZ-5135,is related to,Reference,inward
OFBIZ-5134,OFBIZ-5137,relates to,Reference,outward
OFBIZ-5014,OFBIZ-5125,is duplicated by,Duplicate,inward
OFBIZ-4949,OFBIZ-5113,is related to,Reference,inward
OFBIZ-4949,OFBIZ-5112,is related to,Reference,inward
OFBIZ-5108,OFBIZ-3518,is a clone of,Cloners,outward
OFBIZ-5106,OFBIZ-5135,relates to,Reference,outward
OFBIZ-5100,OFBIZ-5019,relates to,Reference,outward
OFBIZ-5070,OFBIZ-4849,relates to,Reference,outward
OFBIZ-5070,OFBIZ-5876,relates to,Reference,outward
OFBIZ-4849,OFBIZ-5070,is related to,Reference,inward
OFBIZ-3178,OFBIZ-5063,is related to,Reference,inward
OFBIZ-5056,OFBIZ-5058,is related to,Reference,inward
OFBIZ-5056,OFBIZ-4737,duplicates,Duplicate,outward
OFBIZ-5056,OFBIZ-5058,relates to,Reference,outward
OFBIZ-5048,OFBIZ-11056,causes,Problem/Incident,outward
OFBIZ-5048,OFBIZ-10833,breaks,Regression,outward
OFBIZ-5048,OFBIZ-10848,breaks,Regression,outward
OFBIZ-5045,OFBIZ-5046,is related to,Reference,inward
OFBIZ-5045,OFBIZ-5046,relates to,Reference,outward
OFBIZ-11050,OFBIZ-5044,is related to,Reference,inward
OFBIZ-6591,OFBIZ-5042,is related to,Reference,inward
OFBIZ-6610,OFBIZ-5042,is related to,Reference,inward
OFBIZ-5840,OFBIZ-5040,is related to,Reference,inward
OFBIZ-5040,OFBIZ-5517,depends upon,dependent,outward
OFBIZ-5396,OFBIZ-5040,is depended upon by,dependent,inward
OFBIZ-4535,OFBIZ-5035,is duplicated by,Duplicate,inward
OFBIZ-5929,OFBIZ-5035,is duplicated by,Duplicate,inward
OFBIZ-5035,OFBIZ-5383,relates to,Reference,outward
OFBIZ-6292,OFBIZ-5035,is related to,Reference,inward
OFBIZ-4941,OFBIZ-5033,is depended upon by,dependent,inward
OFBIZ-5312,OFBIZ-5030,is related to,Reference,inward
OFBIZ-5030,OFBIZ-5312,depends upon,dependent,outward
OFBIZ-5027,OFBIZ-6964,relates to,Reference,outward
OFBIZ-5100,OFBIZ-5019,is related to,Reference,inward
OFBIZ-5016,OFBIZ-5449,duplicates,Duplicate,outward
OFBIZ-5338,OFBIZ-5016,is duplicated by,Duplicate,inward
OFBIZ-5014,OFBIZ-5125,duplicates,Duplicate,outward
OFBIZ-5012,OFBIZ-5010,depends upon,dependent,outward
OFBIZ-5012,OFBIZ-5010,is depended upon by,dependent,inward
OFBIZ-1525,OFBIZ-5009,is part of,Incorporates,inward
OFBIZ-5925,OFBIZ-5004,is related to,Reference,inward
OFBIZ-5944,OFBIZ-5004,is related to,Reference,inward
OFBIZ-1525,OFBIZ-4983,is part of,Incorporates,inward
OFBIZ-4983,OFBIZ-4361,relates to,Reference,outward
OFBIZ-4983,OFBIZ-9966,breaks,Regression,outward
OFBIZ-4976,OFBIZ-5135,relates to,Reference,outward
OFBIZ-10635,OFBIZ-4959,is related to,Reference,inward
OFBIZ-10206,OFBIZ-4959,is depended upon by,dependent,inward
OFBIZ-10307,OFBIZ-4959,is depended upon by,dependent,inward
OFBIZ-5878,OFBIZ-4954,is related to,Reference,inward
OFBIZ-5878,OFBIZ-4954,is superceded by,Supercedes,inward
OFBIZ-4949,OFBIZ-293,relates to,Reference,outward
OFBIZ-4949,OFBIZ-5112,relates to,Reference,outward
OFBIZ-4949,OFBIZ-5113,relates to,Reference,outward
OFBIZ-293,OFBIZ-4949,is related to,Reference,inward
OFBIZ-4941,OFBIZ-5033,depends upon,dependent,outward
OFBIZ-4900,OFBIZ-4795,is a clone of,Cloners,outward
OFBIZ-4879,OFBIZ-2959,depends upon,dependent,outward
OFBIZ-4878,OFBIZ-2959,depends upon,dependent,outward
OFBIZ-4869,OFBIZ-4802,is a clone of,Cloners,outward
OFBIZ-2219,OFBIZ-4868,is part of,Incorporates,inward
OFBIZ-4657,OFBIZ-4865,is duplicated by,Duplicate,inward
OFBIZ-4389,OFBIZ-4865,is related to,Reference,inward
OFBIZ-4862,OFBIZ-4861,duplicates,Duplicate,outward
OFBIZ-6599,OFBIZ-4862,is duplicated by,Duplicate,inward
OFBIZ-4862,OFBIZ-4861,is duplicated by,Duplicate,inward
OFBIZ-7801,OFBIZ-4850,is related to,Reference,inward
OFBIZ-4849,OFBIZ-5876,relates to,Reference,outward
OFBIZ-4849,OFBIZ-5070,relates to,Reference,outward
