Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
5476,1,13,"While creating inventory transfer, to location parameter is not handled.",Feature / Improvement Implementation,Major,2.2,A-342,24.799999999999997,26.999999999999996,1
5481,1,13,Service level check is missing on transfer inventory,Bug fixing / Maintenance,Major,2.2,A-44,24.799999999999997,26.999999999999996,1
5485,1,13,Add rat exclude files to excludes those files that does not need license header ,Feature / Improvement Implementation,Major,2.2,A-334,24.799999999999997,26.999999999999996,0
5486,1,13,Upload updated omnigraffle files of the Big Book of Data Model 2017,Project / General Task,Major,2.2,A-1,24.799999999999997,26.999999999999996,1
5489,1,13,Not setting VIEW_INDEX for IterateSectionWidget.renderWidgetString causes rendering error,Bug fixing / Maintenance,Major,2.2,A-217,24.799999999999997,26.999999999999996,0
5490,1,13,X-Frame-Options configuration is not working,Bug fixing / Maintenance,Major,2.2,A-204,24.799999999999997,26.999999999999996,1
5493,1,13,Incorrect success message after creating prospect,Bug fixing / Maintenance,Major,2.2,A-95,24.799999999999997,26.999999999999996,0
5494,1,13,Add ability to disable entity eca rule ,Feature / Improvement Implementation,Major,2.2,A-349,24.799999999999997,26.999999999999996,1
5496,1,13,Create a DATAMODELCHANGES.md to track data model changes,Bug fixing / Maintenance,Major,2.2,A-147,24.799999999999997,26.999999999999996,1
5497,1,13,Erros in data load,Project / General Task,Major,2.2,A-105,24.799999999999997,26.999999999999996,0
5498,1,13,Issue while removing RateAmount Record,Bug fixing / Maintenance,Major,2.2,A-40,24.799999999999997,26.999999999999996,1
55,1,13,I18n of Order Delivery Schedule Info,Feature / Improvement Implementation,Major,2.2,A-183,24.799999999999997,26.999999999999996,1
5501,1,13,Add ability to record Return Communication,Feature / Improvement Implementation,Major,2.2,A-88,24.799999999999997,26.999999999999996,1
5502,1,13,Error printing Return PDF,Bug fixing / Maintenance,Major,2.2,A-332,24.799999999999997,26.999999999999996,0
5506,1,13,EntityListIterator.getComplateList returns error randomly,Bug fixing / Maintenance,Major,2.2,A-244,24.799999999999997,26.999999999999996,0
551,1,13,use ajax,Project / General Task,Major,2.2,A-311,24.799999999999997,26.999999999999996,0
5510,1,13,Sales by Store report calculates Value Sold incorrectly ,Bug fixing / Maintenance,Major,2.2,A-151,24.799999999999997,26.999999999999996,1
5514,1,13,"In 'updateOrderContactMech' service, A check should be added to call 'removeOrderContactMech'.",Bug fixing / Maintenance,Major,2.2,A-132,24.799999999999997,26.999999999999996,1
5515,1,13,Duplicated dollar symbols should be removed from uiLabels.,Bug fixing / Maintenance,Major,2.2,A-405,24.799999999999997,26.999999999999996,1
5516,1,13,"In 'ValidateMethod.java', when we don't pass any className from xml files. default value 'org.apache.ofbiz.base.util.UtilValidate' should be set for className.",Feature / Improvement Implementation,Major,2.2,A-333,24.799999999999997,26.999999999999996,1
5518,1,13,Inventory transfer creates unnecessary record with 0,Bug fixing / Maintenance,Major,2.2,A-243,24.799999999999997,26.999999999999996,1
5519,1,13,ShippingEvents.getShipGroupEstimate() method gives untraceable null pointer exception for BigDecimal comparison,Bug fixing / Maintenance,Major,2.2,A-166,24.799999999999997,26.999999999999996,1
5520,1,13,While creating return fin account used currency must be same,Bug fixing / Maintenance,Major,2.2,A-212,24.799999999999997,26.999999999999996,1
5521,1,13,Upgrade to JQuery.1.12.3 and Jquery.migrate.1.4.1 & resolve all the warnings,Build & Release Engineering,Major,2.2,A-308,24.799999999999997,26.999999999999996,0
5522,1,13,Refactoring methods of PartyServices.java,Code Refactoring & Cleanup,Major,2.2,A-277,24.799999999999997,26.999999999999996,0
5525,1,13,"Error at the end of the ofbiz 13 tutorial, in Creating Custom Decorator section",Bug fixing / Maintenance,Major,2.2,A-236,24.799999999999997,26.999999999999996,1
5526,1,13,Implement Groovy test in testtools,Testing & Verification,Major,2.2,A-206,24.799999999999997,26.999999999999996,1
5527,1,13,"Remove paymentId, orderId and orderItemSeqId from finAccountTrans entity",Bug fixing / Maintenance,Major,2.2,A-320,24.799999999999997,26.999999999999996,1
5529,1,13,Remove occurrences of all deprecated delegator methods by EntityQuery methods,Feature / Improvement Implementation,Major,2.2,A-254,24.799999999999997,26.999999999999996,0
553,1,13,Typo Mistake in stateProvinceAbbr ,Bug fixing / Maintenance,Major,2.2,A-240,24.799999999999997,26.999999999999996,1
5532,1,13,Exception Error rendering on all View Category pages,Bug fixing / Maintenance,Major,2.2,A-296,24.799999999999997,26.999999999999996,1
5533,1,13,Party Classification Groups are not listing on FindParty screen.,Bug fixing / Maintenance,Major,2.2,A-353,24.799999999999997,26.999999999999996,1
5534,1,13,No option to create the account contacts in SFA component,Bug fixing / Maintenance,Major,2.2,A-56,24.799999999999997,26.999999999999996,1
5537,1,13,Unable to create inventory item label,Bug fixing / Maintenance,Major,2.2,A-32,24.799999999999997,26.999999999999996,1
5539,1,13,Accounting: Handle service response effectively,Other,Major,2.2,A-417,24.799999999999997,26.999999999999996,1
5540,1,13,Use latitude and longitude while creating address records,Other,Major,2.2,A-120,24.799999999999997,26.999999999999996,0
5541,1,13,Replace org.apache.commons.lang.StringEscapeUtils.unescapeHtml() method by org.jsoup.parser.Parser.unescapeEntities(),Feature / Improvement Implementation,Major,2.2,A-140,24.799999999999997,26.999999999999996,0
5543,1,13,Improvements in gift certificate process,Bug fixing / Maintenance,Major,2.2,A-193,24.799999999999997,26.999999999999996,0
5546,1,13,Move the hhfacility application to Attic,Build & Release Engineering,Major,2.2,A-253,24.799999999999997,26.999999999999996,1
5548,1,13,Replace Rainbow OFBiz logo,Feature / Improvement Implementation,Major,2.2,A-4,24.799999999999997,26.999999999999996,1
5550,1,13,Create a new entity FacilityCalendar ,Build & Release Engineering,Major,2.2,A-316,24.799999999999997,26.999999999999996,1
5557,1,13,Countyfilter in ZipSalesService.getItemTaxList() is never applied,Bug fixing / Maintenance,Major,2.2,A-362,24.799999999999997,26.999999999999996,1
556,1,13,Add Orders Tab to FixedAssetMaint and clean up Tab selection ,Bug fixing / Maintenance,Major,2.2,A-113,24.799999999999997,26.999999999999996,0
5565,1,13,Viewing entity in webtools no longer works,Bug fixing / Maintenance,Major,2.2,A-55,24.799999999999997,26.999999999999996,0
5571,1,13,service:createContent fails to create proper entity:ContentAssoc entry,Bug fixing / Maintenance,Major,2.2,A-325,24.799999999999997,26.999999999999996,1
5575,1,13,Restructuring of ecommerce container according to responsive behaviour of bootstrap,Other,Major,2.2,A-215,24.799999999999997,26.999999999999996,0
5578,1,13,Encoding issue while exporting CSV,Bug fixing / Maintenance,Major,2.2,A-242,24.799999999999997,26.999999999999996,1
5579,1,13,service:updateTextContent fails,Bug fixing / Maintenance,Major,2.2,A-387,24.799999999999997,26.999999999999996,0
558,1,13,Fixed asset calendar style sheet doesn't follow CSS Best Practices,Bug fixing / Maintenance,Major,2.2,A-39,24.799999999999997,26.999999999999996,1
5580,1,13,Error on view AcctngTrans Pdf screen,Bug fixing / Maintenance,Major,2.2,A-281,24.799999999999997,26.999999999999996,1
5581,1,13,Improvement in Header and footer of ecommerce page and removed custom ecommain.css,Other,Major,2.2,A-232,24.799999999999997,26.999999999999996,0
5582,1,13,Unable to remove selected item from cart,Bug fixing / Maintenance,Major,2.2,A-234,24.799999999999997,26.999999999999996,1
5583,1,13,Incorrect Party profile view redirection in SFA due to missing roleType,Bug fixing / Maintenance,Major,2.2,A-330,24.799999999999997,26.999999999999996,1
5584,1,13,"Not able to add the requirement,broken screen with the error message in workeffort component",Bug fixing / Maintenance,Major,2.2,A-143,24.799999999999997,26.999999999999996,1
5585,1,13,Key conflict error for new Telecom Contact Mech record after ContactMech import,Bug fixing / Maintenance,Major,2.2,A-31,24.799999999999997,26.999999999999996,1
5587,1,13,Order Process Broken - Due to Missing Service Defination,Bug fixing / Maintenance,Major,2.2,A-34,24.799999999999997,26.999999999999996,1
5590,1,13,streaming large content cause out of memory exception.,Bug fixing / Maintenance,Major,2.2,A-304,24.799999999999997,26.999999999999996,1
5595,1,13,Trailing fraction are not entertained by formatCurrency  method of UtilFormatOut,Bug fixing / Maintenance,Major,2.2,A-92,24.799999999999997,26.999999999999996,1
5599,1,13,Buildbot script refactoring to put in a R17 branch build,Build & Release Engineering,Major,2.2,A-289,24.799999999999997,26.999999999999996,0
560,1,13,Create PartyRole SecurityCheck update,Bug fixing / Maintenance,Major,2.2,A-322,24.799999999999997,26.999999999999996,1
5602,1,13,Shipping Label printing not working ,Bug fixing / Maintenance,Major,2.2,A-416,24.799999999999997,26.999999999999996,0
5607,1,13,Fix the HttpServletRequestWrapper in ContextFilter.doFilter(),Bug fixing / Maintenance,Major,2.2,A-293,24.799999999999997,26.999999999999996,1
5608,1,13,Creating new contactMechId while it can be available in service context,Bug fixing / Maintenance,Major,2.2,A-43,24.799999999999997,26.999999999999996,1
5609,1,13,Implement and Apply Return Lookup,Feature / Improvement Implementation,Major,2.2,A-159,24.799999999999997,26.999999999999996,0
561,1,13,Create FinAccount Admin UI,Feature / Improvement Implementation,Major,2.2,A-247,24.799999999999997,26.999999999999996,1
5610,1,13,GeoAssoc data is missing for Telangana state of India,Feature / Improvement Implementation,Major,2.2,A-50,24.799999999999997,26.999999999999996,1
5611,1,13,Add/Modify Calender Event Screen is Broken,Bug fixing / Maintenance,Major,2.2,A-6,24.799999999999997,26.999999999999996,1
5615,1,13,Update Bootstrap 4.0 library to stable version from bootstrap 4.0 beta-2,Build & Release Engineering,Major,2.2,A-10,24.799999999999997,26.999999999999996,1
5618,1,13,Error on My Portal > Request Overview Page,Bug fixing / Maintenance,Major,2.2,A-42,24.799999999999997,26.999999999999996,1
5619,1,13,Fix UI issue for error messages.,Bug fixing / Maintenance,Major,2.2,A-366,24.799999999999997,26.999999999999996,1
5628,1,13,Security issue in Token Based Authentication,Bug fixing / Maintenance,Major,2.2,A-185,24.799999999999997,26.999999999999996,1
5630,1,13,Add seqId to GlAccountClass table to support the sorting of GLAccount sub classes,Feature / Improvement Implementation,Major,2.2,A-85,24.799999999999997,26.999999999999996,1
5633,1,13,Category tree items are not rendering on ecommerce screen,Bug fixing / Maintenance,Major,2.2,A-156,24.799999999999997,26.999999999999996,1
5634,1,13,Introduce support for condition-service for entity eca's as well,Feature / Improvement Implementation,Major,2.2,A-413,24.799999999999997,26.999999999999996,0
5638,1,13,Use agreement on drop shipment process,Feature / Improvement Implementation,Major,2.2,A-408,24.799999999999997,26.999999999999996,1
564,1,13,Extend TrackingCodeOrder and Add TrackingCodeOrderReturn,Feature / Improvement Implementation,Major,2.2,A-368,24.799999999999997,26.999999999999996,0
5640,1,13,Survey response data lost on loadCartFromOrder service,Bug fixing / Maintenance,Major,2.2,A-418,24.799999999999997,26.999999999999996,1
5641,1,13,Update org.ofbiz package to org.apache.ofbiz  in some missing entity def,Design & API Evolution,Major,2.2,A-158,24.799999999999997,26.999999999999996,0
5646,1,13,Resolve address from InvoiceWorker not respect the invoice date ,Bug fixing / Maintenance,Major,2.2,A-351,24.799999999999997,26.999999999999996,0
5647,1,13,Resolve shipping address from Invoice,Feature / Improvement Implementation,Major,2.2,A-107,24.799999999999997,26.999999999999996,1
5653,1,13,Wrong locale/fallbackLocale logic in CategoryContentWrapper leads to unavailable alternate locale content,Bug fixing / Maintenance,Major,2.2,A-267,24.799999999999997,26.999999999999996,0
5654,1,13,UtilCodec URL decoding breaks values with german umlauts,Bug fixing / Maintenance,Major,2.2,A-345,24.799999999999997,26.999999999999996,1
5655,1,13,Theme screens do not load properly,Bug fixing / Maintenance,Major,2.2,A-321,24.799999999999997,26.999999999999996,1
5656,1,13,The getJSONuiLabel javascript function is no longer working,Bug fixing / Maintenance,Major,2.2,A-315,24.799999999999997,26.999999999999996,1
5657,1,13,The server hour normally shown in the jobs list is no longer showing,Bug fixing / Maintenance,Major,2.2,A-220,24.799999999999997,26.999999999999996,1
5661,1,13,Remove empty field values from xml data files so that it will not override existing data with empty values,Feature / Improvement Implementation,Major,2.2,A-192,24.799999999999997,26.999999999999996,0
5664,1,13,loadCartFromOrder changes order date even when updating order items,Bug fixing / Maintenance,Major,2.2,A-106,24.799999999999997,26.999999999999996,1
5667,1,13,UI Label Issue on WebPos screen,Feature / Improvement Implementation,Major,2.2,A-294,24.799999999999997,26.999999999999996,0
5669,1,13,Allowing XML-RPC and SOAP to pass GenericValue objects to services as IN fields,Feature / Improvement Implementation,Major,2.2,A-70,24.799999999999997,26.999999999999996,1
567,1,13,Small bug in receiveReturn ftl prevents return items from being received,Bug fixing / Maintenance,Major,2.2,A-278,24.799999999999997,26.999999999999996,1
5670,1,13,Order adjustment due to order change not correct,Bug fixing / Maintenance,Major,2.2,A-36,24.799999999999997,26.999999999999996,1
5671,1,13,Multi-level BOM (same raw MM in different level) MRP not supportive,Bug fixing / Maintenance,Major,2.2,A-270,24.799999999999997,26.999999999999996,1
5677,1,13,Check for only QOH while doing reservations,Feature / Improvement Implementation,Major,2.2,A-203,24.799999999999997,26.999999999999996,1
5678,1,13,Confusing entity names,Feature / Improvement Implementation,Major,2.2,A-21,24.799999999999997,26.999999999999996,1
5679,1,13,Release notes lost in the new site,Bug fixing / Maintenance,Major,2.2,A-392,24.799999999999997,26.999999999999996,1
5687,1,13,ConfigXMLReader - Events are not executed in the order defined,Bug fixing / Maintenance,Major,2.2,A-48,24.799999999999997,26.999999999999996,0
5688,1,13,Migrate promotion condition and action rule,Feature / Improvement Implementation,Major,2.2,A-28,24.799999999999997,26.999999999999996,1
569,1,13,Fix TrackingCodeOrderReturn Index craate error and mismatch in Cookie name,Bug fixing / Maintenance,Major,2.2,A-338,24.799999999999997,26.999999999999996,1
5690,1,13,Calculate estimated shipment delivery time,Feature / Improvement Implementation,Major,2.2,A-389,24.799999999999997,26.999999999999996,1
5694,1,13,The first visit event are not executed in case of CMS,Bug fixing / Maintenance,Major,2.2,A-157,24.799999999999997,26.999999999999996,1
5695,1,13,Make accounting entry configurable,Feature / Improvement Implementation,Major,2.2,A-208,24.799999999999997,26.999999999999996,1
5697,1,13,All party contact mech should be deleted before creating new one,Bug fixing / Maintenance,Major,2.2,A-292,24.799999999999997,26.999999999999996,1
5698,1,13,Remove unused code from ContentServices class file,Feature / Improvement Implementation,Major,2.2,A-109,24.799999999999997,26.999999999999996,0
5699,1,13,Rename deletePartyContactMechPurpose* services,Code Refactoring & Cleanup,Major,2.2,A-252,24.799999999999997,26.999999999999996,0
57,1,13,Bug in Commission code (showing in getCommissionForProduct service),Bug fixing / Maintenance,Major,2.2,A-164,24.799999999999997,26.999999999999996,1
570,1,13,"Attempt to checkout with 'Single Use Credit Card', 'Single Use Gift Card', 'Single Use EFT Account' fails",Bug fixing / Maintenance,Major,2.2,A-415,24.799999999999997,26.999999999999996,1
5700,1,13,Remove deprecated in parameters and its usage from create content service,Documentation,Major,2.2,A-378,24.799999999999997,26.999999999999996,0
5701,1,13,Replace deleteRequirement service by entity-auto,Feature / Improvement Implementation,Major,2.2,A-218,24.799999999999997,26.999999999999996,1
5704,1,13,Wrong permission action leads to error,Bug fixing / Maintenance,Major,2.2,A-341,24.799999999999997,26.999999999999996,1
5705,1,13,Dynamic values not rendering properly in property tag of fail-property attribute,Bug fixing / Maintenance,Major,2.2,A-396,24.799999999999997,26.999999999999996,0
5713,1,13,Move view entities defined under entitymodel file to separate/new entityview file,Feature / Improvement Implementation,Major,2.2,A-77,24.799999999999997,26.999999999999996,1
5715,1,13,Session fixation issue,Bug fixing / Maintenance,Major,2.2,A-216,24.799999999999997,26.999999999999996,1
5717,1,13,Click on category the filter function doesn't work,Bug fixing / Maintenance,Major,2.2,A-337,24.799999999999997,26.999999999999996,0
5724,1,13,improve XML parsing with more restrictive settings,Other,Major,2.2,A-142,24.799999999999997,26.999999999999996,0
5728,1,13,Entity Maintenance / FindGeneric result list misses first data set,Bug fixing / Maintenance,Major,2.2,A-76,24.799999999999997,26.999999999999996,1
5729,1,13,Unable to process checkout for WebPos orders,Bug fixing / Maintenance,Major,2.2,A-229,24.799999999999997,26.999999999999996,1
5731,1,13,Blank field appears in drop-down where the fields are not pre-populated,Bug fixing / Maintenance,Major,2.2,A-268,24.799999999999997,26.999999999999996,1
574,1,13,Epson POS printers do not work with jdk 1.5,Other,Major,2.2,A-249,24.799999999999997,26.999999999999996,0
5741,1,13,Search Result Tables won't show first search result,Bug fixing / Maintenance,Major,2.2,A-273,24.799999999999997,26.999999999999996,1
5755,1,13,"Use input type=""submit"" for form submission ",Feature / Improvement Implementation,Major,2.2,A-90,24.799999999999997,26.999999999999996,1
5756,1,13,Not able to delete PartyRate,Bug fixing / Maintenance,Major,2.2,A-25,24.799999999999997,26.999999999999996,1
5757,1,13,Sanitize the output of XML-RPC replies of error data,Feature / Improvement Implementation,Major,2.2,A-145,24.799999999999997,26.999999999999996,0
576,1,13,Refactor UPS upsRateInquire. ,Code Refactoring & Cleanup,Major,2.2,A-221,24.799999999999997,26.999999999999996,1
5762,1,13,Cannot store email message content with attachment and image in signature,Design & API Evolution,Major,2.2,A-11,24.799999999999997,26.999999999999996,0
5766,1,13,Initial run stuck at 91%,Project / General Task,Major,2.2,A-371,24.799999999999997,26.999999999999996,0
5768,1,13,Set Up apache-ofbiz-16.11.04,Project / General Task,Major,2.2,A-370,24.799999999999997,26.999999999999996,0
5769,1,13,Factorize and Refactor filtering of duplicated ‘use-when’ fields in ‘FormRenderer’,Code Refactoring & Cleanup,Major,2.2,A-246,24.799999999999997,26.999999999999996,0
5770,1,13,Remove all unnecessary boxing and unboxing in Java classes,Feature / Improvement Implementation,Major,2.2,A-285,24.799999999999997,26.999999999999996,0
5771,1,13,Use the stream API in FormRenderer,Design & API Evolution,Major,2.2,A-228,24.799999999999997,26.999999999999996,0
5773,1,13,Remove checks to store only 250 characters of URL in VisitHandler.getVisit() & ServerHitBin.saveHit(),Design & API Evolution,Major,2.2,A-122,24.799999999999997,26.999999999999996,1
5774,1,13,Disable DTDs for XML-RPC requests,Feature / Improvement Implementation,Major,2.2,A-286,24.799999999999997,26.999999999999996,0
5775,1,13,"Employee names appear as ""Null"" in company tree.",Bug fixing / Maintenance,Major,2.2,A-141,24.799999999999997,26.999999999999996,1
5776,1,13,Use of layered-modal with parameter does not work,Bug fixing / Maintenance,Major,2.2,A-65,24.799999999999997,26.999999999999996,1
5778,1,13,Refactoring ContactMechWorker.get[Entity]ContactMechValueMaps,Code Refactoring & Cleanup,Major,2.2,A-295,24.799999999999997,26.999999999999996,0
578,1,13,Extend UPS Shipping Estimate Service to add Package Dimension details to request if Product is inShippingBox ,Design & API Evolution,Major,2.2,A-184,24.799999999999997,26.999999999999996,1
5781,1,13,Update Apache Tomcat to 9.0.10 because of CVE-2018-8037,Project / General Task,Major,2.2,A-343,24.799999999999997,26.999999999999996,0
5783,1,13,You can't create a New Payment Group,Bug fixing / Maintenance,Major,2.2,A-189,24.799999999999997,26.999999999999996,0
5784,1,13,"Could not find <simple-method name=""createWorkEffortSkillStandard"">",Bug fixing / Maintenance,Major,2.2,A-291,24.799999999999997,26.999999999999996,0
5785,1,13,Have 'Export Inventory Items Totals @ ViewFacilityInventoryByProduct open in a new window,Build & Release Engineering,Major,2.2,A-213,24.799999999999997,26.999999999999996,1
5787,1,13,Add mergeFromPlugins.sh similar as mergeFromPlugins.bat,Build & Release Engineering,Major,2.2,A-358,24.799999999999997,26.999999999999996,0
5788,1,13,Search in Ecommerce no longer works,Bug fixing / Maintenance,Major,2.2,A-197,24.799999999999997,26.999999999999996,1
5790,1,13,'Reserve After Date' for order items,Other,Major,2.2,A-71,24.799999999999997,26.999999999999996,0
5791,1,13,"Configurable PC: adding or verifying does not work, maybe more issues...",Bug fixing / Maintenance,Major,2.2,A-102,24.799999999999997,26.999999999999996,1
5792,1,13,Refactor EntityUtil findBy methods using Stream API,Code Refactoring & Cleanup,Major,2.2,A-379,24.799999999999997,26.999999999999996,0
5799,1,13,Action (find) button not visible in LabelManager search screen,Bug fixing / Maintenance,Major,2.2,A-219,24.799999999999997,26.999999999999996,1
5800,1,13,"Trunk - Ecommerce - Product Content ""Add Additional Images"" broken",Bug fixing / Maintenance,Major,2.2,A-211,24.799999999999997,26.999999999999996,1
5801,1,13,User should not be able to place order with zero item quantity,Feature / Improvement Implementation,Major,2.2,A-393,24.799999999999997,26.999999999999996,0
5803,1,13,Async persist service on error no restart by default,Feature / Improvement Implementation,Major,2.2,A-8,24.799999999999997,26.999999999999996,1
5804,1,13,[Naming Convention] Change 'quickShipPurchaseOrder' to 'quickReceivePurchaseOrder',Feature / Improvement Implementation,Major,2.2,A-245,24.799999999999997,26.999999999999996,0
5805,1,13,'Reserve After Date' should be available for sales orders only,Feature / Improvement Implementation,Major,2.2,A-15,24.799999999999997,26.999999999999996,0
5806,1,13,adding variant product to cart is failing,Bug fixing / Maintenance,Major,2.2,A-395,24.799999999999997,26.999999999999996,1
5809,1,13,Update missing entries in GDSL descriptors and cleanup findOne to use EntityQuery instead.,Code Refactoring & Cleanup,Major,2.2,A-380,24.799999999999997,26.999999999999996,1
5811,1,13,RequirementStatus record should be created while creating or updating requirement,Feature / Improvement Implementation,Major,2.2,A-20,24.799999999999997,26.999999999999996,1
5813,1,13,Requirement is created for wrong facility,Build & Release Engineering,Major,2.2,A-161,24.799999999999997,26.999999999999996,0
5814,1,13,Set Debugger in Eclipse,Project / General Task,Major,2.2,A-260,24.799999999999997,26.999999999999996,0
5815,1,13,'ORDERMGR_CRQ_ADMIN' permissionId is not defined anywhere,Feature / Improvement Implementation,Major,2.2,A-264,24.799999999999997,26.999999999999996,0
5817,1,13,Newly created blog is not displayed in the blog list,Bug fixing / Maintenance,Major,2.2,A-350,24.799999999999997,26.999999999999996,1
5818,1,13,Change the relation type with 'SecurityPermission' in SecurityGroupPermission entity to 'one' from 'one-nofk',Feature / Improvement Implementation,Major,2.2,A-381,24.799999999999997,26.999999999999996,1
5819,1,13,Incorrect PartyContactMechPurpose created while calling createUpdateBillingAddress service,Bug fixing / Maintenance,Major,2.2,A-101,24.799999999999997,26.999999999999996,1
5820,1,13,Build failed - delegatorUnitTests failed,Testing & Verification,Major,2.2,A-165,24.799999999999997,26.999999999999996,1
5821,1,13,‘EntityConditionVisitor’ is a confused visitor pattern,Feature / Improvement Implementation,Major,2.2,A-182,24.799999999999997,26.999999999999996,1
5822,1,13,Convert Birt Flexible Reports documentation to Asciidoc,Documentation,Major,2.2,A-355,24.799999999999997,26.999999999999996,0
5824,1,13,Missing Security and Cache Headers in CMS Events,Bug fixing / Maintenance,Major,2.2,A-17,24.799999999999997,26.999999999999996,1
583,1,13,Add Supplier to the SearchParametersString,Bug fixing / Maintenance,Major,2.2,A-303,24.799999999999997,26.999999999999996,1
5835,1,13,Content - Able to add empty Forum Group,Bug fixing / Maintenance,Major,2.2,A-186,24.799999999999997,26.999999999999996,1
5836,1,13,Broken page render when try to add Giant Widget to cart,Bug fixing / Maintenance,Major,2.2,A-420,24.799999999999997,26.999999999999996,1
5838,1,13,Update google libphonenumber to  v8.9.16 ,Feature / Improvement Implementation,Major,2.2,A-386,24.799999999999997,26.999999999999996,0
5839,1,13,Update Apache FOP to 2.3,Feature / Improvement Implementation,Major,2.2,A-409,24.799999999999997,26.999999999999996,1
5841,1,13,List Request page seems distorted of ecommerce component,Other,Major,2.2,A-248,24.799999999999997,26.999999999999996,0
5842,1,13,Success message should be displayed after updating Forum Group,Feature / Improvement Implementation,Major,2.2,A-104,24.799999999999997,26.999999999999996,1
5843,1,13,Error message is displayed on ecommerce when user tries to use Split shipment functionality,Bug fixing / Maintenance,Major,2.2,A-80,24.799999999999997,26.999999999999996,1
5846,1,13,remove deprecated and not used PhoneNumber functions,Feature / Improvement Implementation,Major,2.2,A-103,24.799999999999997,26.999999999999996,1
5850,1,13,Correct behaviour of Autologin cookies,Bug fixing / Maintenance,Major,2.2,A-300,24.799999999999997,26.999999999999996,1
5851,1,13,"ComponentConfig::getAppBarWebInfos creates infos only for components without <<app-bar-display=""false"">>",Bug fixing / Maintenance,Major,2.2,A-149,24.799999999999997,26.999999999999996,1
5853,1,13,Update ProductStore throws exceptions and results in messed up view,Bug fixing / Maintenance,Major,2.2,A-13,24.799999999999997,26.999999999999996,0
5861,1,13,Allow service engines to directly access their parameters,Feature / Improvement Implementation,Major,2.2,A-194,24.799999999999997,26.999999999999996,0
5864,1,13,Missing nullcheck in service createContactListParty,Bug fixing / Maintenance,Major,2.2,A-24,24.799999999999997,26.999999999999996,0
5866,1,13,OFBizPricatUtil class don't use a org.apache.ofbiz.pricat package,Bug fixing / Maintenance,Major,2.2,A-93,24.799999999999997,26.999999999999996,1
5867,1,13,Change password function of tenant admin user first login doesn't work,Bug fixing / Maintenance,Major,2.2,A-328,24.799999999999997,26.999999999999996,1
5872,1,13,Amount field is editable at Product Detail Page,Feature / Improvement Implementation,Major,2.2,A-271,24.799999999999997,26.999999999999996,0
5874,1,13,User's name is displayed on ecommerce even after user logs out,Bug fixing / Maintenance,Major,2.2,A-352,24.799999999999997,26.999999999999996,1
5878,1,13,UI bug in scrum component,Bug fixing / Maintenance,Major,2.2,A-360,24.799999999999997,26.999999999999996,1
588,1,13,Failure in findByCondition operation for entity [PartyContactWithPurpose] in run-install on mysql,Other,Major,2.2,A-205,24.799999999999997,26.999999999999996,0
5880,1,13,partyId misses in EditEftAccount.ftl (party) when you create an EFT account from the quick finalize page,Bug fixing / Maintenance,Major,2.2,A-230,24.799999999999997,26.999999999999996,1
5883,1,13,ExternalLoginKey doesn't work with cluster doesn't support session sticky,Feature / Improvement Implementation,Major,2.2,A-126,24.799999999999997,26.999999999999996,1
5884,1,13,function parseBigDecimalForEntity is in wrong location,Build & Release Engineering,Major,2.2,A-7,24.799999999999997,26.999999999999996,1
5885,1,13,seca 'createFinAccountTrans' does not factor in statusId of finAccountTrans,Bug fixing / Maintenance,Major,2.2,A-100,24.799999999999997,26.999999999999996,1
5889,1,13,Generating Asciidoc documentation fails,Documentation,Major,2.2,A-336,24.799999999999997,26.999999999999996,1
5890,1,13,ConcurrentModificationException in ShoppingCart.cleanUpShipGroups,Bug fixing / Maintenance,Major,2.2,A-181,24.799999999999997,26.999999999999996,1
5893,1,13,Fix or Silence various warnings,Bug fixing / Maintenance,Major,2.2,A-411,24.799999999999997,26.999999999999996,1
5898,1,13,visual-editor not working on ecommerce,Bug fixing / Maintenance,Major,2.2,A-5,24.799999999999997,26.999999999999996,1
5900,1,13,FindGeneric page broken,Bug fixing / Maintenance,Major,2.2,A-356,24.799999999999997,26.999999999999996,1
5901,1,13,Inconsistent behaviour of ServiceDispatcher.checkAuth ,Bug fixing / Maintenance,Major,2.2,A-54,24.799999999999997,26.999999999999996,1
5903,1,13,Display the user selected variant product options for configurable product,Feature / Improvement Implementation,Major,2.2,A-384,24.799999999999997,26.999999999999996,1
5904,1,13,Browser Unresponsive when Loading Entity with Large Results,Feature / Improvement Implementation,Major,2.2,A-81,24.799999999999997,26.999999999999996,1
5906,1,13,Use namespaces instead of ShemaLocation and noNamespaceSchemaLocation,Design & API Evolution,Major,2.2,A-225,24.799999999999997,26.999999999999996,0
5908,1,13,How to integrate OfBiz framework with spring micro service,Bug fixing / Maintenance,Major,2.2,A-231,24.799999999999997,26.999999999999996,1
591,1,13,"URL Connector cannot be called with URL url, int timeout, String clientCertAlias",Bug fixing / Maintenance,Major,2.2,A-60,24.799999999999997,26.999999999999996,1
5913,1,13,Service failed to mark expired authorized payments of Authorize.net as void,Bug fixing / Maintenance,Major,2.2,A-148,24.799999999999997,26.999999999999996,1
5915,1,13,Type is missing while display of date and date-time fields in grids and forms,Bug fixing / Maintenance,Major,2.2,A-127,24.799999999999997,26.999999999999996,1
