Task_ID,Topo_Level,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
775,1,Refactorings and Cleanups,Code Refactoring & Cleanup,Major,2.2,A-390,6.0,8.2,1,2051
776,1,Make OpCode an enum,Other,Major,2.2,A-85,12.2,14.399999999999999,1,2052
777,1,Remove obsolete DataTreeBuilder,Build & Release Engineering,Major,2.2,A-335,12.2,14.399999999999999,0,2053
779,1,Zookeeper systest is missing Junit Classes ,Testing & Verification,Major,2.2,A-85,14.399999999999999,16.599999999999998,1,2054
78,1,simplify testing with quorums - quorum setup test utility code,Testing & Verification,Major,2.2,A-269,10.600000000000001,12.8,1,2055
780,1,Shorten calls to ZooTrace,Other,Major,2.2,A-238,10.399999999999999,12.599999999999998,1,2056
784,1,zkServer.sh stop action is not conformat with LSB para 20.2 Init Script Actions,Bug fixing / Maintenance,Major,2.2,A-334,10.0,12.2,1,2057
785,1,C client persisted cache,Design & API Evolution,Major,2.2,A-31,13.0,15.2,0,2058
791,1,extract version check in separate method in PrepRequestProcessor,Build & Release Engineering,Major,2.2,A-218,16.999999999999996,19.199999999999996,1,2059
793,1,refactor int constants in o.a.z.s.q.Leader to enum,Code Refactoring & Cleanup,Major,2.2,A-142,2.2,4.4,0,2060
795,1,"throw RuntimeExceptions for Exceptions that ""should never happen""",Other,Major,2.2,A-212,4.4,6.6000000000000005,0,2061
796,1,add logging/stats to identify fsync stalls,Feature / Improvement Implementation,Major,2.2,A-4,18.999999999999996,21.199999999999996,1,2062
799,1,resolve remaining compiler warnings,Code Refactoring & Cleanup,Major,2.2,A-187,8.4,10.600000000000001,0,2063
8,1,ArrayList is used instead of List,Bug fixing / Maintenance,Major,2.2,A-268,12.399999999999999,14.599999999999998,1,2064
80,1,findbugs flagged switch statement in followerrequestprocessor.run(),Bug fixing / Maintenance,Major,2.2,A-402,12.599999999999998,14.799999999999997,1,2065
800,1,fix compiler warnings in contrib loggraph,Bug fixing / Maintenance,Major,2.2,A-411,10.8,13.0,1,2066
802,1,dead code in PrepRequestProcessor.pRequest multi case,Other,Major,2.2,A-328,8.600000000000001,10.8,1,2067
804,1,call checkSession at begin of PrepRequestProcessor.pRequest,Other,Major,2.2,A-384,12.8,15.0,1,2068
807,1,test correct watch handling with multi ops,Testing & Verification,Major,2.2,A-53,8.8,11.0,1,2069
808,1,Documentation for Lock recipe has major flaw,Documentation,Major,2.2,A-94,12.8,15.0,0,2070
81,1,NIOServerCnxn needs to improve shutdown() handling,Bug fixing / Maintenance,Major,2.2,A-319,15.399999999999999,17.599999999999998,1,2071
810,1,Normalize switch cases lists on request types,Bug fixing / Maintenance,Major,2.2,A-22,10.600000000000001,12.8,1,2072
814,1,Multi deserialization issues,Bug fixing / Maintenance,Major,2.2,A-282,16.0,18.2,1,2073
822,1,"Add current epoch number and timestamp of when it began to 4 letter words (stat, srvr, mntr maybe?)",Feature / Improvement Implementation,Major,2.2,A-58,16.599999999999998,18.799999999999997,1,2074
823,1,Learner.java not following Zab 1.0 protocol - setCurrentEpoch should be done upon receipt of NEWLEADER (before acking it) and not upon receipt of UPTODATE,Other,Major,2.2,A-51,6.2,8.4,0,2075
827,1,Multi Op Watch Events,Feature / Improvement Implementation,Major,2.2,A-159,23.999999999999996,26.199999999999996,0,2076
828,1,zookeeper_init_with_watches,Feature / Improvement Implementation,Major,2.2,A-248,6.4,8.600000000000001,0,2077
829,1,AcceptedEpoch not updated at leader before it proposes the epoch to followers,Other,Major,2.2,A-38,4.2,6.4,1,2078
83,1,StatCallback is broken in trunk,Bug fixing / Maintenance,Major,2.2,A-105,8.0,10.2,1,2079
830,1,FLETest is flaky,Testing & Verification,Major,2.2,A-320,14.599999999999998,16.799999999999997,1,2080
832,1,One of the zookeeper server is not accepting any requests,Bug fixing / Maintenance,Major,2.2,A-378,14.799999999999997,16.999999999999996,0,2081
833,1,"config,h gets emptied by make, at least on mac os x 10.6.8",Bug fixing / Maintenance,Major,2.2,A-68,4.2,6.4,1,2082
834,1,Add winconfig.h file to ignore in release audit.,Bug fixing / Maintenance,Major,2.2,A-255,14.399999999999999,16.599999999999998,1,2083
835,1,backport patches related to the zk startup script from 3.4 to 3.3 release ,Build & Release Engineering,Major,2.2,A-251,12.8,15.0,0,2084
836,1,patch to create rpm/deb on 3.3 branch,Feature / Improvement Implementation,Major,2.2,A-215,15.799999999999997,17.999999999999996,1,2085
837,1,zookeeper.c:prepend_string func can dereference null ptr,Documentation,Major,2.2,A-1,15.399999999999999,17.599999999999998,1,2086
84,1,Class not needed on FastLeaderElection,Feature / Improvement Implementation,Major,2.2,A-101,12.599999999999998,14.799999999999997,0,2087
841,1,C Api should use state CONNECTION_LOSS,Design & API Evolution,Major,2.2,A-403,12.8,15.0,0,2088
842,1,"Add a ""getChildrenWithStat"" operation",Feature / Improvement Implementation,Major,2.2,A-262,8.4,10.600000000000001,1,2089
846,1,"In Python binding, get_children (and get and exists, and probably others) with expired session doesn't raise exception properly",Bug fixing / Maintenance,Major,2.2,A-403,15.0,17.2,1,2090
848,1,Add the feature to zookeeper allow client limitations by ip.,Design & API Evolution,Major,2.2,A-259,6.6000000000000005,8.8,0,2091
849,1,Add number of client connections metric in JMX and srvr,Design & API Evolution,Major,2.2,A-39,15.0,17.2,1,2092
850,1,Cleanup/fix logging in Quorum code.,Bug fixing / Maintenance,Major,2.2,A-307,6.4,8.600000000000001,1,2093
851,1,c client doesn't compile on freebsd,Bug fixing / Maintenance,Major,2.2,A-343,20.799999999999997,22.999999999999996,1,2094
854,1,there are still remnants of hadoop urls,Bug fixing / Maintenance,Major,2.2,A-310,4.4,6.6000000000000005,1,2095
855,1,Lock recipe sorts sequenced children incorrectly,Bug fixing / Maintenance,Major,2.2,A-275,8.4,10.600000000000001,1,2096
857,1,Zookeeper data is not in sync with quorum in the mentioned scenario,Bug fixing / Maintenance,Major,2.2,A-334,12.2,14.399999999999999,1,2097
859,1,"javadoc for multi is confusing, references functionality that doesn't seem to exist ",Documentation,Major,2.2,A-312,15.0,17.2,0,2098
86,1,test coverage on async client operations needs to be improved,Testing & Verification,Major,2.2,A-260,4.2,6.4,0,2099
861,1,class cast exceptions may be thrown by multi ErrorResult class (invalid equals),Bug fixing / Maintenance,Major,2.2,A-411,13.0,15.2,1,2100
862,1,C clien doesn't build with --enable-debug,Bug fixing / Maintenance,Major,2.2,A-388,10.600000000000001,12.8,1,2101
863,1,multi problem - typical user operations are generating ERROR level messages in the server,Bug fixing / Maintenance,Major,2.2,A-379,10.8,13.0,1,2102
864,1,problem handling invalid multi op in processTxn,Bug fixing / Maintenance,Major,2.2,A-132,5.800000000000001,8.0,1,2103
868,1,Zookeeper 3.4.2 C client incorrectly reports string version of 3.4.1,Bug fixing / Maintenance,Major,2.2,A-106,18.799999999999997,20.999999999999996,1,2104
869,1,invalid test verification in MultiTransactionTest,Testing & Verification,Major,2.2,A-223,8.600000000000001,10.8,0,2105
870,1,server.InvalidSnapshotTest is using connection timeouts that are too short,Testing & Verification,Major,2.2,A-204,4.4,6.6000000000000005,1,2106
872,1,AuthTest.testBadAuthThenSendOtherCommands fails intermittently,Testing & Verification,Major,2.2,A-395,12.8,15.0,0,2107
873,1,Avoid permanent caching of server IPs in the client ,Bug fixing / Maintenance,Major,2.2,A-87,6.4,8.600000000000001,1,2108
877,1,zookeeper c client get apis crash if zhandle is null,Bug fixing / Maintenance,Major,2.2,A-273,14.599999999999998,16.799999999999997,1,2109
878,1,Mock access to time-related methods,Testing & Verification,Major,2.2,A-311,17.2,19.4,0,2110
879,1,Add logging changes in Release Notes needed for clients because of ZOOKEEPER-850.,Bug fixing / Maintenance,Major,2.2,A-267,4.0,6.2,0,2111
88,1,update build.xml to support apache release process,Build & Release Engineering,Major,2.2,A-189,8.4,10.600000000000001,0,2112
880,1,stat reports inconsistent zxids across servers after a leader change,Bug fixing / Maintenance,Major,2.2,A-208,11.0,13.2,1,2113
881,1,Hardcoded SASL login context name clashes with Hadoop security configuration override,Bug fixing / Maintenance,Major,2.2,A-410,8.600000000000001,10.8,1,2114
882,1,add support for dumping a snapshot file content (similar to LogFormatter),Feature / Improvement Implementation,Major,2.2,A-369,6.2,8.4,0,2115
886,1,it would be nice if start-foreground used exec $JAVA in order to get rid of the intermediate shell process,Feature / Improvement Implementation,Major,2.2,A-395,15.0,17.2,0,2116
887,1,some expensive debug code not protected by a check for debug,Feature / Improvement Implementation,Major,2.2,A-104,13.0,15.2,1,2117
888,1,zkCli dies on NoAuth,Bug fixing / Maintenance,Major,2.2,A-344,6.4,8.600000000000001,1,2118
89,1,Old leader election can elect a dead leader over and over again,Bug fixing / Maintenance,Major,2.2,A-171,15.399999999999999,17.599999999999998,1,2119
892,1,Extract generally useful client utilities from CLI code  ,Design & API Evolution,Major,2.2,A-305,18.599999999999998,20.799999999999997,0,2120
894,1,leader election recipe sample code - dispatchEvent invocations can get out of order,Bug fixing / Maintenance,Major,2.2,A-419,14.2,16.4,1,2121
895,1,dpkg init scripts don't restart - missing check_priv_sep_dir,Bug fixing / Maintenance,Major,2.2,A-54,10.2,12.399999999999999,1,2122
9,1,NPE during normal operations,Bug fixing / Maintenance,Major,2.2,A-404,8.4,10.600000000000001,1,2123
90,1,Create Enum to replace CreateFlag in ZooKepper.create method,Other,Major,2.2,A-291,16.599999999999998,18.799999999999997,0,2124
900,1,Kerberos principal to user mapping / authorization,Build & Release Engineering,Major,2.2,A-163,4.4,6.6000000000000005,1,2125
903,1,Add javadoc and debug logging for checkACL() method in PrepRequestProcessor,Documentation,Major,2.2,A-228,6.4,8.600000000000001,0,2126
904,1,improve ZxidRolloverTest (test seems flakey),Testing & Verification,Major,2.2,A-241,6.2,8.4,1,2127
905,1,zkCli crashes with NPE on stat of non-existent path,Bug fixing / Maintenance,Major,2.2,A-165,9.0,11.2,1,2128
906,1,cap space usage of default log4j rolling policy,Documentation,Major,2.2,A-398,4.0,6.2,0,2129
907,1,Add ZOO_TIMED_OUT_STATE sesion event to notify client about timeout during reconnection,Design & API Evolution,Major,2.2,A-31,15.2,17.4,0,2130
908,1,Client uses session before SASL authentication complete,Bug fixing / Maintenance,Major,2.2,A-132,8.0,10.2,1,2131
91,1,findbugs cleanup,Code Refactoring & Cleanup,Major,2.2,A-369,8.4,10.600000000000001,0,2132
910,1,c sdk: core in log_env for lack of checking the output argument *pwp* of getpwuid_r,Bug fixing / Maintenance,Major,2.2,A-349,13.0,15.2,1,2133
913,1,Per-connection network throttling to improve QoS,Feature / Improvement Implementation,Major,2.2,A-12,6.4,8.600000000000001,1,2134
914,1,Backport ZOOKEEPER-1294 fix to 3.4 and 3.3,Bug fixing / Maintenance,Major,2.2,A-353,6.4,8.600000000000001,1,2135
917,1,sessions cannot specify whether they require kerberos authenticated sessions or not,Bug fixing / Maintenance,Major,2.2,A-190,6.4,8.600000000000001,0,2136
919,1,Parent's cversion doesn't match the sequence number that get assigned to a child node with the SEQUENTIAL flag on.,Bug fixing / Maintenance,Major,2.2,A-351,10.600000000000001,12.8,0,2137
920,1,Zookeeper C client doesn't check for NULL before dereferencing in prepend_string,Build & Release Engineering,Major,2.2,A-53,11.0,13.2,1,2138
921,1,external inline function is not compatible with C99,Bug fixing / Maintenance,Major,2.2,A-239,6.4,8.600000000000001,1,2139
922,1,document that event notification is single threaded in java/c client implementations,Documentation,Major,2.2,A-306,14.399999999999999,16.599999999999998,1,2140
929,1,Messages about missing JAAS configuration should not be logged at WARN level,Feature / Improvement Implementation,Major,2.2,A-380,10.600000000000001,12.8,1,2141
93,1,sync causes hang in all followers of quorum,Bug fixing / Maintenance,Major,2.2,A-30,12.8,15.0,1,2142
930,1,allow the C cli to run exists with a watcher,Feature / Improvement Implementation,Major,2.2,A-237,20.999999999999996,23.199999999999996,1,2143
933,1,if log4j.properties configuration parameters is not override  by system properties then zookeeper not able to  create log file.,Bug fixing / Maintenance,Major,2.2,A-244,6.2,8.4,0,2144
937,1,C Client: zookeeper_process doesn't invoke completion callback if zookeeper_close has been called,Bug fixing / Maintenance,Major,2.2,A-143,6.4,8.600000000000001,1,2145
938,1,C client: socket leak after receive timeout in zookeeper_interest(),Bug fixing / Maintenance,Major,2.2,A-315,16.999999999999996,19.199999999999996,1,2146
940,1,Allow server-side SASL login with JAAS configuration to be programmatically set (rather than only by reading JAAS configuration file),Design & API Evolution,Major,2.2,A-173,16.599999999999998,18.799999999999997,1,2147
942,1,Nagios plugin always returns OK when it cannot connect to zookeeper,Bug fixing / Maintenance,Major,2.2,A-129,4.2,6.4,1,2148
943,1,remove redundant JAAS configuration code in SaslAuthTest and SaslAuthFailTest,Testing & Verification,Major,2.2,A-222,8.4,10.600000000000001,1,2149
944,1,Multi-thread CommitProcessor,Feature / Improvement Implementation,Major,2.2,A-74,6.4,8.600000000000001,0,2150
945,1,"review reading epoch files, improve logging",Feature / Improvement Implementation,Major,2.2,A-159,26.199999999999996,28.399999999999995,0,2151
946,1,Reliable standalone mode through redundant databases,Feature / Improvement Implementation,Major,2.2,A-75,5.800000000000001,8.0,0,2152
948,1,Symbolic nodes,Feature / Improvement Implementation,Major,2.2,A-303,13.0,15.2,0,2153
949,1,"""Unreasonable length"" exception while starting a server.",Bug fixing / Maintenance,Major,2.2,A-154,15.0,17.2,1,2154
95,1,Create Enums for WatcherEvent's KeeperState and EventType,Other,Major,2.2,A-415,14.799999999999997,16.999999999999996,0,2155
951,1,Long reconnect timeout if leader failed.,Feature / Improvement Implementation,Major,2.2,A-390,8.2,10.399999999999999,1,2156
952,1,Configurable finalizeWait for FastLeaderElection,Feature / Improvement Implementation,Major,2.2,A-291,18.799999999999997,20.999999999999996,0,2157
953,1,zookeeper follower closed,Bug fixing / Maintenance,Major,2.2,A-411,15.2,17.4,1,2158
954,1,Mailing List link is broken in the Zookeeper documentation,Documentation,Major,2.2,A-73,14.0,16.2,1,2159
956,1,intermittent failures in Zab test due to NPE in recursiveDelete test function,Testing & Verification,Major,2.2,A-68,6.4,8.600000000000001,1,2160
959,1,ZK Shell/Cli re-executes last command on exit,Bug fixing / Maintenance,Major,2.2,A-66,2.2,4.4,1,2161
96,1,Deadlock in QuorumCnxManager,Bug fixing / Maintenance,Major,2.2,A-14,2.0,4.2,1,2162
963,1,ZOOKEEPER-1411 breaks backwards compatibility,Bug fixing / Maintenance,Major,2.2,A-391,7.8,10.0,1,2163
964,1,zkServer.sh start fails but exit status 0,Bug fixing / Maintenance,Major,2.2,A-349,15.2,17.4,1,2164
965,1,Bad sessionId/password combo should return auth failure,Feature / Improvement Implementation,Major,2.2,A-307,8.600000000000001,10.8,1,2165
967,1,Test robustness of client using SASL in the presence of dropped requests,Testing & Verification,Major,2.2,A-214,8.4,10.600000000000001,0,2166
971,1,Zookeeper client hangs on creation of large nodes,Bug fixing / Maintenance,Major,2.2,A-95,6.4,8.600000000000001,0,2167
972,1,Zookeeper client may hang on a server restart,Bug fixing / Maintenance,Major,2.2,A-244,8.4,10.600000000000001,0,2168
974,1,Wrong solution - unable to build under Windows with Visual Studio,Bug fixing / Maintenance,Major,2.2,A-224,15.0,17.2,1,2169
976,1,progress  quits duo to zxid  not in order,Bug fixing / Maintenance,Major,2.2,A-330,8.4,10.600000000000001,1,2170
977,1,JMX can't be disabled with zkEnv.sh,Bug fixing / Maintenance,Major,2.2,A-98,22.599999999999998,24.799999999999997,1,2171
978,1,Add an async interface for multi request,Design & API Evolution,Major,2.2,A-153,8.0,10.2,0,2172
980,1,org.apache.zookeeper.server.quorum.Zab1_0Test failed due to hard code with 33556 port,Testing & Verification,Major,2.2,A-218,19.199999999999996,21.399999999999995,0,2173
981,1,change copyright in notice to 2012,Bug fixing / Maintenance,Major,2.2,A-271,4.2,6.4,0,2174
985,1,make dist for src/c broken in trunk,Bug fixing / Maintenance,Major,2.2,A-375,5.800000000000001,8.0,0,2175
986,1,Provide simple way to determine IP address of an ephemeral znode's owner,Feature / Improvement Implementation,Major,2.2,A-226,18.799999999999997,20.999999999999996,1,2176
990,1,Windows build is broken because inttypes.h doesn't exist,Bug fixing / Maintenance,Major,2.2,A-99,6.2,8.4,1,2177
993,1,Zab1_0Test should ensure that the file is closed,Testing & Verification,Major,2.2,A-204,6.6000000000000005,8.8,1,2178
995,1,document changes for multi-threaded CommitProcessor and NIOServerCnxn,Documentation,Major,2.2,A-297,16.4,18.599999999999998,0,2179
997,1,Make RMI port configurable,Feature / Improvement Implementation,Major,2.2,A-243,17.2,19.4,1,2180
998,1,intermittent failures in ZkDatabaseCorruptionTest on jenkins,Testing & Verification,Major,2.2,A-150,8.2,10.399999999999999,0,2181
999,1,cbcfhbf vfgbfb,Bug fixing / Maintenance,Major,2.2,A-44,6.4,8.600000000000001,1,2182
1036,1,Fail to run zookeeper client on Weblogic application server,Bug fixing / Maintenance,Critical,2.6,A-395,17.2,19.8,1,2183
1037,1,large snapshots can cause continuous quorum failure,Bug fixing / Maintenance,Critical,2.6,A-339,6.0,8.6,1,2184
1038,1,FLETest consistently failing - setLastSeenQuorumVerifier seems to be hanging,Testing & Verification,Critical,2.6,A-71,10.399999999999999,12.999999999999998,0,2185
1050,1,Support JLine 2,Other,Critical,2.6,A-182,2.2,4.800000000000001,0,2186
1057,1,Unsynchronized access to ServerCnxnFactory.connectionBeans results in deadlock,Bug fixing / Maintenance,Critical,2.6,A-200,11.0,13.6,1,2187
1066,1,"clientPortAddress breaks ""zkServer.sh status"" ",Bug fixing / Maintenance,Critical,2.6,A-405,13.0,15.6,1,2188
1071,1,Read-only server allows to create znode,Bug fixing / Maintenance,Critical,2.6,A-311,19.4,22.0,1,2189
108,1,Peer can't find existing leader,Bug fixing / Maintenance,Critical,2.6,A-261,10.8,13.4,1,2190
1092,1,ReconfigTest littering the source root with test files,Testing & Verification,Critical,2.6,A-19,4.0,6.6,1,2191
1120,1,Umbrella jira for removing watches that are no longer of interest,Feature / Improvement Implementation,Critical,2.6,A-307,10.8,13.4,1,2192
1121,1,Support command line shell for removing watches,Other,Critical,2.6,A-334,14.399999999999999,17.0,0,2193
1128,1,Deadlock in NettyServerCnxn,Bug fixing / Maintenance,Critical,2.6,A-397,10.8,13.4,0,2194
1147,1,Malformed ACL Id can crash server with skipACL=yes,Bug fixing / Maintenance,Critical,2.6,A-384,15.0,17.6,1,2195
1257,1,Prevent resource leak in various classes,Bug fixing / Maintenance,Critical,2.6,A-292,12.599999999999998,15.199999999999998,1,2196
1277,1,Error when reading from leader causes JVM to hang,Bug fixing / Maintenance,Critical,2.6,A-318,19.4,22.0,1,2197
1284,1,zkCli.sh doesn't honor host:port parameter,Bug fixing / Maintenance,Critical,2.6,A-171,17.599999999999998,20.2,1,2198
1303,1,"network is not good, the watcher in observer env will clear",Bug fixing / Maintenance,Critical,2.6,A-260,6.4,9.0,0,2199
1331,1,Network issues can cause cluster to hang due to near-deadlock,Bug fixing / Maintenance,Critical,2.6,A-308,10.2,12.799999999999999,1,2200
1340,1,distributed race condition related to QV version,Bug fixing / Maintenance,Critical,2.6,A-79,8.8,11.4,1,2201
1394,1,Zookeeper fails to compile (mesos driver) on Raspberry Pi2,Bug fixing / Maintenance,Critical,2.6,A-313,19.599999999999998,22.2,1,2202
1428,1,Unable to establish quorum when hostnames are not resolvable between all of the nodes,Bug fixing / Maintenance,Critical,2.6,A-143,8.600000000000001,11.200000000000001,1,2203
146,1,"Zookeeper C client uses API that are not thread safe, causing crashes when multiple instances are active",Bug fixing / Maintenance,Critical,2.6,A-28,0.0,2.6,1,2204
1465,1,Need detailed diagnostics for Zookeeper Connection Issues,Feature / Improvement Implementation,Critical,2.6,A-167,20.599999999999998,23.2,1,2205
1472,1,"Add a new node to cluster, error config file but sucessed",Bug fixing / Maintenance,Critical,2.6,A-56,11.0,13.6,1,2206
1473,1,License missing in the pom.xml,Bug fixing / Maintenance,Critical,2.6,A-327,8.600000000000001,11.200000000000001,1,2207
1479,1,Back-port ZOOKEEPER-1460 to 3.4 for IPv6 literal address support.,Bug fixing / Maintenance,Critical,2.6,A-226,20.999999999999996,23.599999999999998,1,2208
1491,1,Not possible to upgrade via reconfig a Participant+Observer cluster to a Participant+Participant cluster,Bug fixing / Maintenance,Critical,2.6,A-55,18.4,21.0,0,2209
150,1,snapshot is synchronous in 3.0,Bug fixing / Maintenance,Critical,2.6,A-292,15.199999999999998,17.799999999999997,1,2210
1506,1,majorChange exceptions during leader sync,Bug fixing / Maintenance,Critical,2.6,A-273,16.799999999999997,19.4,1,2211
1507,1,Simplify releasenotes creation for 3.4 branch - consistent with newer branches.,Build & Release Engineering,Critical,2.6,A-349,17.4,20.0,1,2212
1531,1,reconfig can not add new server as observer,Bug fixing / Maintenance,Critical,2.6,A-239,8.600000000000001,11.200000000000001,1,2213
1542,1,ZooKeeper clients are timed out when ZooKeeper servers are very busy,Bug fixing / Maintenance,Critical,2.6,A-328,10.8,13.4,1,2214
1552,1,ACL with SSL is not working,Bug fixing / Maintenance,Critical,2.6,A-277,8.600000000000001,11.200000000000001,1,2215
1561,1,"Quorum with 3 nodes, stop 2 nodes and let one running, install and configure new quorum where one node details is common but now has configuration of new quorum. common node getting synced the configuration with previous quorum",Bug fixing / Maintenance,Critical,2.6,A-15,7.4,10.0,0,2216
1568,1,zoo_remove_watchers - can remove the wrong watch ,Bug fixing / Maintenance,Critical,2.6,A-111,12.8,15.4,1,2217
1621,1,Fix Kerberos Authentication related test cases,Testing & Verification,Critical,2.6,A-29,15.399999999999999,18.0,1,2218
1625,1,Handle graceful stop of ZookKeeper client,Design & API Evolution,Critical,2.6,A-418,18.799999999999997,21.4,0,2219
1633,1,MiniKdc test case intermittently failing due to principal not found in Kerberos database,Testing & Verification,Critical,2.6,A-349,20.0,22.6,1,2220
1647,1,NettyServerCnxFactory leaks connection if exception happens while writing to a channel.,Bug fixing / Maintenance,Critical,2.6,A-304,16.799999999999997,19.4,1,2221
1649,1,Port ZOOKEEPER-2737 to branch-3.4,Bug fixing / Maintenance,Critical,2.6,A-194,11.8,14.4,1,2222
1674,1,Server inappropriately throttles connections under load before SASL completes,Bug fixing / Maintenance,Critical,2.6,A-178,8.8,11.4,1,2223
1683,1,Zookeeper C client hang @wait_sync_completion,Bug fixing / Maintenance,Critical,2.6,A-209,4.2,6.800000000000001,1,2224
1686,1,ACL with index 1 might be removed if it's only being used once,Bug fixing / Maintenance,Critical,2.6,A-313,22.2,24.8,1,2225
1694,1,Changing membership configuration via rolling restart does not work on 3.5.x.,Bug fixing / Maintenance,Critical,2.6,A-318,22.0,24.6,1,2226
170,1,Build of a distro fails after clean target is run,Bug fixing / Maintenance,Critical,2.6,A-118,12.399999999999999,14.999999999999998,1,2227
1726,1,zookeeper-3.5.3-beta.tar.gz file in mirror site is corrupted,Bug fixing / Maintenance,Critical,2.6,A-417,12.399999999999999,14.999999999999998,1,2228
1730,1,Local automatic variable is left uninitialized and then freed.,Bug fixing / Maintenance,Critical,2.6,A-172,6.2,8.8,1,2229
1733,1,Jenkins precommit Zookeeper builds are failing for no reason,Bug fixing / Maintenance,Critical,2.6,A-345,6.4,9.0,1,2230
1736,1,Error: Could not find or load main class com.netflix.exhibitor.application.ExhibitorMain,Other,Critical,2.6,A-333,10.2,12.799999999999999,0,2231
1764,1,Upgrade third party libraries to address vulnerabilities,Build & Release Engineering,Critical,2.6,A-21,6.4,9.0,1,2232
181,1,PurgeTxnLog is not handling the new dataDir directory structure,Bug fixing / Maintenance,Critical,2.6,A-292,17.799999999999997,20.4,1,2233
1856,1,zk c client: should delete tsd keys in a destructor ,Bug fixing / Maintenance,Critical,2.6,A-16,8.600000000000001,11.200000000000001,1,2234
1867,1,Potential data inconsistency due to NEWLEADER packet being sent too early during SNAP sync,Bug fixing / Maintenance,Critical,2.6,A-97,18.999999999999996,21.599999999999998,1,2235
1874,1,EphemeralType.get() fails to verify ephemeralOwner when currentElapsedTime() is small enough,Bug fixing / Maintenance,Critical,2.6,A-195,8.8,11.4,0,2236
1883,1,Fixing potential data inconsistency due to update last processed zxid with partial multi-op txn,Bug fixing / Maintenance,Critical,2.6,A-155,6.6000000000000005,9.200000000000001,1,2237
1894,1,Potential ephemeral nodes inconsistent due to global session inconsistent with fuzzy snapshot,Bug fixing / Maintenance,Critical,2.6,A-56,13.6,16.2,1,2238
1897,1,Fix Kerberos tests on branch 3.4 and JDK11,Testing & Verification,Critical,2.6,A-27,10.399999999999999,12.999999999999998,1,2239
1945,1,owasp job flagging slf4j on trunk,Bug fixing / Maintenance,Critical,2.6,A-181,2.0,4.6,1,2240
1948,1,The snapshot is not saved to disk and may cause data inconsistency.,Bug fixing / Maintenance,Critical,2.6,A-223,10.8,13.4,1,2241
1949,1,WriteLock in recipes may get wrong child name as lock id,Bug fixing / Maintenance,Critical,2.6,A-163,6.6000000000000005,9.200000000000001,1,2242
2016,1,Node may not accessible due the the inconsistent ACL reference map after SNAP sync ,Documentation,Critical,2.6,A-10,8.8,11.4,1,2243
2106,1,Enhance Mavenized Make C client ,Build & Release Engineering,Critical,2.6,A-198,22.999999999999996,25.599999999999998,1,2244
2109,1,Fix Apache RAT check by excluding binary files (images),Bug fixing / Maintenance,Critical,2.6,A-255,16.599999999999998,19.2,1,2245
211,1,"zoo_set needs to be abi compatible (3.1 changed the signature), fix this by adding zoo_set2",Bug fixing / Maintenance,Critical,2.6,A-220,14.799999999999997,17.4,1,2246
2113,1,Concurrency issue in ReferenceCountedACLCache,Documentation,Critical,2.6,A-196,6.6000000000000005,9.200000000000001,0,2247
2132,1,Potential lock unavailable due to dangling ephemeral nodes left during local session upgrading,Bug fixing / Maintenance,Critical,2.6,A-92,16.999999999999996,19.599999999999998,1,2248
2149,1,Transaction larger than jute.maxbuffer makes ZooKeeper unavailable,Bug fixing / Maintenance,Critical,2.6,A-124,4.2,6.800000000000001,1,2249
2173,1,Synchronization on ACLCache cause cluster to hang when network/disk issues happen during datatree serialization,Bug fixing / Maintenance,Critical,2.6,A-383,8.2,10.799999999999999,1,2250
2180,1,X509UtilTest#testClientRenegotiationFails is flaky on JDK8 + linux on machines with 2 cores,Testing & Verification,Critical,2.6,A-27,12.999999999999998,15.599999999999998,1,2251
2217,1, Fix potential data inconsistency issue due to CommitProcessor not gracefully shutdown,Bug fixing / Maintenance,Critical,2.6,A-275,10.600000000000001,13.200000000000001,1,2252
2223,1,Potential data inconsistency due to the inconsistency between ZKDatabase.committedLog and dataTree in Trunc sync.,Bug fixing / Maintenance,Critical,2.6,A-58,18.799999999999997,21.4,1,2253
2333,1,Restore ZKUtil.deleteRecursive in order to help compatibility of applications with 3.5 and 3.6,Feature / Improvement Implementation,Critical,2.6,A-228,8.600000000000001,11.200000000000001,1,2254
2346,1,restore Version.getRevision() to be backward compatible,Bug fixing / Maintenance,Critical,2.6,A-85,16.599999999999998,19.2,1,2255
2349,1,Make sources buildable with JDK14,Build & Release Engineering,Critical,2.6,A-54,12.399999999999999,14.999999999999998,0,2256
2356,1,Request throttling is broken when RequestThrottler is disabled or configured incorrectly.,Bug fixing / Maintenance,Critical,2.6,A-115,20.799999999999997,23.4,1,2257
2376,1,fix zkServer.sh status command to support SSL-only server,Bug fixing / Maintenance,Critical,2.6,A-317,6.2,8.8,0,2258
2378,1,Zookeeper 3.6.1 EndOfStreamException,Bug fixing / Maintenance,Critical,2.6,A-5,27.999999999999993,30.599999999999994,1,2259
239,1,helgrind thread issues identified in mt c client code,Bug fixing / Maintenance,Critical,2.6,A-110,8.600000000000001,11.200000000000001,1,2260
241,1,single bad client can cause server to stop accepting connections,Design & API Evolution,Critical,2.6,A-47,14.799999999999997,17.4,1,2261
2420,1,Zookeeper quorum formation fails when TLS is enabled in k8s env,Bug fixing / Maintenance,Critical,2.6,A-327,11.200000000000001,13.8,1,2262
