from_issue_key,to_issue_key,link_type,raw_link_type,direction
NUTCH-368,MAPREDUCE-205,is related to,Reference,inward
MAPREDUCE-199,HBASE-1199,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-198,is blocked by,Blocker,inward
MAPREDUCE-168,MAPREDUCE-197,is related to,Reference,inward
MAPREDUCE-193,HADOOP-5247,relates to,Reference,outward
MAPREDUCE-189,HADOOP-4487,relates to,Reference,outward
MAPREDUCE-184,HADOOP-6043,duplicates,Duplicate,outward
MAPREDUCE-181,HADOOP-4991,blocks,Blocker,outward
MAPREDUCE-181,MAPREDUCE-246,blocks,Blocker,outward
MAPREDUCE-173,MAPREDUCE-181,is blocked by,Blocker,inward
HADOOP-5737,MAPREDUCE-181,is blocked by,Blocker,inward
MAPREDUCE-181,MAPREDUCE-1322,relates to,Reference,outward
MAPREDUCE-181,HADOOP-4487,relates to,Reference,outward
HADOOP-8984,MAPREDUCE-181,is related to,Reference,inward
MAPREDUCE-331,MAPREDUCE-177,is part of,Incorporates,inward
MAPREDUCE-291,MAPREDUCE-177,is related to,Reference,inward
MAPREDUCE-177,HADOOP-4933,depends upon,dependent,outward
MAPREDUCE-177,HADOOP-4966,depends upon,dependent,outward
MAPREDUCE-177,MAPREDUCE-488,depends upon,dependent,outward
MAPREDUCE-177,HADOOP-4934,depends upon,dependent,outward
MAPREDUCE-173,MAPREDUCE-181,blocks,Blocker,outward
MAPREDUCE-173,MAPREDUCE-700,blocks,Blocker,outward
MAPREDUCE-168,MAPREDUCE-197,relates to,Reference,outward
MAPREDUCE-167,HADOOP-1036,relates to,Reference,outward
HADOOP-1815,MAPREDUCE-166,is related to,Reference,inward
MAPREDUCE-163,MAPREDUCE-5,relates to,Reference,outward
HADOOP-5591,MAPREDUCE-158,is related to,Reference,inward
MAPREDUCE-157,MAPREDUCE-864,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-975,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-198,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-980,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-277,blocks,Blocker,outward
MAPREDUCE-157,MAPREDUCE-881,incorporates,Incorporates,outward
MAPREDUCE-157,MAPREDUCE-926,incorporates,Incorporates,outward
MAPREDUCE-157,MAPREDUCE-2251,relates to,Reference,outward
MAPREDUCE-153,MAPREDUCE-631,duplicates,Duplicate,outward
HADOOP-6230,MAPREDUCE-144,is blocked by,Blocker,inward
MAPREDUCE-2510,MAPREDUCE-143,is blocked by,Blocker,inward
MAPREDUCE-141,MAPREDUCE-7,relates to,Reference,outward
HADOOP-5881,MAPREDUCE-140,is part of,Incorporates,inward
MAPREDUCE-29,MAPREDUCE-138,is blocked by,Blocker,inward
MAPREDUCE-251,MAPREDUCE-138,is related to,Reference,inward
MAPREDUCE-2413,MAPREDUCE-134,is superceded by,Supercedes,inward
MAPREDUCE-842,MAPREDUCE-131,is duplicated by,Duplicate,inward
MAPREDUCE-2714,MAPREDUCE-130,is related to,Reference,inward
HADOOP-3780,MAPREDUCE-122,is related to,Reference,inward
MAPREDUCE-118,MAPREDUCE-1505,depends upon,dependent,outward
MAPREDUCE-83,MAPREDUCE-114,is duplicated by,Duplicate,inward
MAPREDUCE-108,HADOOP-4305,relates to,Reference,outward
MAPREDUCE-105,MAPREDUCE-420,duplicates,Duplicate,outward
MAPREDUCE-1131,MAPREDUCE-105,is related to,Reference,inward
MAPREDUCE-99,HADOOP-2095,blocks,Blocker,outward
MAPREDUCE-602,MAPREDUCE-95,is part of,Incorporates,inward
HADOOP-2141,MAPREDUCE-94,is related to,Reference,inward
MAPREDUCE-93,HADOOP-2560,relates to,Reference,outward
MAPREDUCE-93,HADOOP-2119,relates to,Reference,outward
HADOOP-2141,MAPREDUCE-92,is related to,Reference,inward
MAPREDUCE-83,MAPREDUCE-114,duplicates,Duplicate,outward
HADOOP-1183,MAPREDUCE-79,is related to,Reference,inward
HADOOP-1158,MAPREDUCE-79,is related to,Reference,inward
HADOOP-5867,MAPREDUCE-77,is blocked by,Blocker,inward
MAPREDUCE-70,MAPREDUCE-323,blocks,Blocker,outward
