issue_key,event_time,from_status,to_status
MAPREDUCE-1831,2010-11-06T00:49:18.729000+00:00,Patch Available,Open
MAPREDUCE-1831,2010-12-09T01:18:40.187000+00:00,Open,Patch Available
MAPREDUCE-1831,2010-12-10T22:29:52.227000+00:00,Patch Available,Resolved
MAPREDUCE-1831,2011-11-15T00:50:06.057000+00:00,Resolved,Closed
MAPREDUCE-1830,2010-06-01T18:20:06.530000+00:00,Open,Patch Available
MAPREDUCE-1830,2010-06-01T23:58:45.725000+00:00,Patch Available,Open
MAPREDUCE-1830,2010-06-01T23:59:55.710000+00:00,Open,Patch Available
MAPREDUCE-1830,2010-07-21T18:06:29.794000+00:00,Patch Available,Resolved
MAPREDUCE-1829,2010-06-01T18:14:24.111000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-01T18:18:48.835000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-01T18:20:12.349000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-01T18:46:32.049000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-01T18:46:40.510000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-01T19:45:50.903000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-01T19:46:00.063000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-02T05:38:39.517000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-02T05:43:02.615000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-04T23:13:21.181000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-04T23:14:01.323000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-08T17:47:21.258000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-08T17:49:03.409000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-11T07:29:16.936000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-11T07:30:37.036000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-11T16:02:05.356000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-11T16:02:24.449000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-11T21:28:24.569000+00:00,Patch Available,Open
MAPREDUCE-1829,2010-06-11T21:28:53.683000+00:00,Open,Patch Available
MAPREDUCE-1829,2010-06-12T09:56:15.313000+00:00,Patch Available,Resolved
MAPREDUCE-1829,2011-12-12T06:19:58.543000+00:00,Resolved,Closed
MAPREDUCE-1828,2014-07-30T19:53:04.844000+00:00,Open,Resolved
MAPREDUCE-1825,2011-01-28T00:55:16.900000+00:00,Open,Patch Available
MAPREDUCE-1825,2011-02-05T00:46:00.114000+00:00,Patch Available,Resolved
MAPREDUCE-1825,2011-12-12T06:19:00.655000+00:00,Resolved,Closed
MAPREDUCE-1824,2015-03-09T23:17:09.786000+00:00,Open,Resolved
MAPREDUCE-1823,2010-06-24T01:06:24.569000+00:00,Open,Patch Available
MAPREDUCE-1823,2010-11-06T00:49:49.494000+00:00,Patch Available,Open
MAPREDUCE-1820,2010-05-26T22:32:29.499000+00:00,Open,Patch Available
MAPREDUCE-1820,2010-05-26T22:33:02.001000+00:00,Patch Available,Open
MAPREDUCE-1820,2010-05-26T22:37:43.858000+00:00,Open,Patch Available
MAPREDUCE-1820,2010-06-06T01:47:47.986000+00:00,Patch Available,Open
MAPREDUCE-1820,2010-07-06T22:38:19.288000+00:00,Open,Patch Available
MAPREDUCE-1820,2010-07-07T07:29:56.901000+00:00,Patch Available,Open
MAPREDUCE-1820,2010-07-07T07:30:06.005000+00:00,Open,Patch Available
MAPREDUCE-1820,2010-07-08T00:11:22.747000+00:00,Patch Available,Resolved
MAPREDUCE-1820,2011-12-12T06:19:37.679000+00:00,Resolved,Closed
MAPREDUCE-1819,2010-10-02T05:15:14.990000+00:00,Open,Patch Available
MAPREDUCE-1819,2010-10-12T18:24:22.978000+00:00,Patch Available,Resolved
MAPREDUCE-1819,2011-12-12T06:19:24.814000+00:00,Resolved,Closed
MAPREDUCE-1818,2010-10-27T20:22:09.173000+00:00,Open,Patch Available
MAPREDUCE-1818,2010-10-29T01:36:07.238000+00:00,Patch Available,Resolved
MAPREDUCE-1817,2010-05-27T15:55:04.299000+00:00,Open,Resolved
MAPREDUCE-1816,2010-05-26T06:07:22.753000+00:00,Open,Patch Available
MAPREDUCE-1816,2010-06-30T22:58:46.135000+00:00,Patch Available,Open
MAPREDUCE-1816,2010-06-30T22:59:03.271000+00:00,Open,Patch Available
MAPREDUCE-1816,2010-07-02T00:15:18.824000+00:00,Patch Available,Open
MAPREDUCE-1816,2010-08-31T00:20:58.409000+00:00,Open,Patch Available
MAPREDUCE-1816,2010-09-30T13:23:00.814000+00:00,Patch Available,Resolved
MAPREDUCE-1815,2011-11-02T17:40:55.347000+00:00,Open,Resolved
MAPREDUCE-1813,2010-06-02T05:52:32.382000+00:00,Open,Patch Available
MAPREDUCE-1813,2010-06-07T08:43:42.935000+00:00,Patch Available,Open
MAPREDUCE-1813,2010-06-08T10:45:39.672000+00:00,Open,Patch Available
MAPREDUCE-1813,2010-06-10T08:06:19.383000+00:00,Patch Available,Open
MAPREDUCE-1813,2010-06-11T06:56:25.704000+00:00,Open,Patch Available
MAPREDUCE-1813,2010-06-11T11:41:24.732000+00:00,Patch Available,Resolved
MAPREDUCE-1813,2011-12-12T06:19:00.475000+00:00,Resolved,Closed
MAPREDUCE-1812,2010-07-12T18:38:50.137000+00:00,Open,Patch Available
MAPREDUCE-1812,2010-07-16T20:07:11.083000+00:00,Patch Available,Resolved
MAPREDUCE-1812,2010-08-24T21:21:40.284000+00:00,Resolved,Closed
MAPREDUCE-1811,2011-02-25T19:41:29.603000+00:00,Open,Patch Available
MAPREDUCE-1811,2011-03-02T05:39:16.577000+00:00,Patch Available,Resolved
MAPREDUCE-1811,2011-11-15T00:48:11.870000+00:00,Resolved,Closed
MAPREDUCE-1810,2010-05-27T21:19:53.323000+00:00,Open,Resolved
MAPREDUCE-1810,2010-08-24T21:21:39.728000+00:00,Resolved,Closed
MAPREDUCE-1809,2010-08-18T09:29:21+00:00,Open,Patch Available
MAPREDUCE-1809,2010-08-18T09:45:48.354000+00:00,Patch Available,Open
MAPREDUCE-1809,2010-08-18T09:55:05.359000+00:00,Open,Patch Available
MAPREDUCE-1809,2010-09-30T15:23:36.971000+00:00,Patch Available,Open
MAPREDUCE-1809,2010-11-26T10:00:21.343000+00:00,Open,Resolved
MAPREDUCE-1808,2010-05-14T17:14:32.653000+00:00,Open,Patch Available
MAPREDUCE-1808,2010-05-21T11:49:20.844000+00:00,Patch Available,Open
MAPREDUCE-1808,2010-05-21T11:49:34.891000+00:00,Open,Patch Available
MAPREDUCE-1808,2011-03-07T08:02:51.682000+00:00,Patch Available,Open
MAPREDUCE-1807,2010-05-21T08:05:44.938000+00:00,Open,Resolved
MAPREDUCE-1806,2012-09-25T22:57:39.524000+00:00,Open,Patch Available
MAPREDUCE-1806,2012-10-30T05:52:41.980000+00:00,Patch Available,Resolved
MAPREDUCE-1806,2013-02-06T17:05:27.162000+00:00,Resolved,Closed
MAPREDUCE-1804,2010-05-20T19:25:40.099000+00:00,Open,Patch Available
MAPREDUCE-1804,2010-05-21T01:11:08.438000+00:00,Patch Available,Resolved
MAPREDUCE-1804,2011-12-12T06:18:41.235000+00:00,Resolved,Closed
MAPREDUCE-1803,2010-05-31T22:02:25.345000+00:00,Open,Resolved
MAPREDUCE-1802,2010-05-20T05:49:34.626000+00:00,Open,Resolved
MAPREDUCE-1801,2010-05-21T00:25:36.744000+00:00,Open,Patch Available
MAPREDUCE-1801,2011-02-28T06:05:29.844000+00:00,Patch Available,Open
MAPREDUCE-1798,2010-05-19T00:18:41.222000+00:00,Open,Patch Available
MAPREDUCE-1798,2010-05-21T16:21:00.733000+00:00,Patch Available,Resolved
MAPREDUCE-1798,2011-12-12T06:20:02.761000+00:00,Resolved,Closed
MAPREDUCE-1797,2014-07-30T19:36:13.982000+00:00,Open,Resolved
MAPREDUCE-1796,2010-05-18T04:02:59.256000+00:00,Open,Resolved
MAPREDUCE-1795,2010-06-10T21:57:29.717000+00:00,Open,Resolved
MAPREDUCE-1794,2014-07-30T19:35:52.102000+00:00,Open,Resolved
MAPREDUCE-1792,2014-07-30T19:33:36.170000+00:00,Open,Resolved
MAPREDUCE-1791,2010-06-22T00:37:08.545000+00:00,Open,Patch Available
MAPREDUCE-1791,2010-06-26T20:24:13.872000+00:00,Patch Available,Resolved
MAPREDUCE-1791,2010-08-24T21:21:38.387000+00:00,Resolved,Closed
MAPREDUCE-1790,2014-07-30T19:32:45.334000+00:00,Open,Resolved
MAPREDUCE-1789,2010-05-13T23:33:27.006000+00:00,Open,Patch Available
MAPREDUCE-1789,2010-05-14T02:26:50.371000+00:00,Patch Available,Resolved
MAPREDUCE-1789,2010-08-24T21:21:38.001000+00:00,Resolved,Closed
MAPREDUCE-1788,2011-09-15T06:14:19.858000+00:00,Open,Patch Available
MAPREDUCE-1788,2011-09-15T18:28:07.674000+00:00,Patch Available,Open
MAPREDUCE-1788,2011-09-15T18:54:37.078000+00:00,Open,Patch Available
MAPREDUCE-1788,2011-09-15T21:54:43.768000+00:00,Patch Available,Open
MAPREDUCE-1788,2011-09-16T06:34:30.085000+00:00,Open,Patch Available
MAPREDUCE-1788,2011-09-16T07:25:06.568000+00:00,Patch Available,Open
MAPREDUCE-1788,2011-09-16T07:26:01.883000+00:00,Open,Patch Available
MAPREDUCE-1788,2011-09-18T02:53:26.375000+00:00,Patch Available,Resolved
MAPREDUCE-1788,2011-11-15T00:48:44.728000+00:00,Resolved,Closed
MAPREDUCE-1785,2010-05-14T16:51:21.174000+00:00,Open,Patch Available
MAPREDUCE-1785,2010-06-02T07:46:16.745000+00:00,Patch Available,Resolved
MAPREDUCE-1784,2010-05-12T16:29:44.330000+00:00,Open,Patch Available
MAPREDUCE-1784,2010-11-02T21:20:24.523000+00:00,Patch Available,Open
MAPREDUCE-1784,2010-11-13T05:57:33.733000+00:00,Open,Resolved
MAPREDUCE-1784,2010-11-13T05:59:43.131000+00:00,Resolved,Reopened
MAPREDUCE-1784,2010-11-14T07:23:02.912000+00:00,Reopened,Patch Available
MAPREDUCE-1784,2010-11-15T17:17:42.888000+00:00,Patch Available,Resolved
MAPREDUCE-1783,2010-05-21T01:28:51.304000+00:00,Open,Patch Available
MAPREDUCE-1783,2010-05-21T16:10:44.902000+00:00,Patch Available,Open
MAPREDUCE-1783,2010-05-21T16:12:20.853000+00:00,Open,Patch Available
MAPREDUCE-1783,2010-06-30T23:10:05.496000+00:00,Patch Available,Open
MAPREDUCE-1783,2010-06-30T23:10:19.121000+00:00,Open,Patch Available
MAPREDUCE-1783,2010-10-27T20:23:13.574000+00:00,Patch Available,Open
MAPREDUCE-1783,2010-11-19T19:12:27.407000+00:00,Open,Patch Available
MAPREDUCE-1783,2010-12-01T00:41:45.760000+00:00,Patch Available,Resolved
MAPREDUCE-1783,2011-11-15T00:48:54.665000+00:00,Resolved,Closed
MAPREDUCE-1781,2010-06-09T05:11:26.813000+00:00,Open,Resolved
MAPREDUCE-1780,2010-08-12T08:26:32.649000+00:00,Open,Resolved
MAPREDUCE-1780,2011-12-12T06:19:54.979000+00:00,Resolved,Closed
MAPREDUCE-1779,2010-05-17T20:40:39.483000+00:00,Open,Resolved
MAPREDUCE-1778,2010-05-28T18:45:15.222000+00:00,Open,Patch Available
MAPREDUCE-1778,2010-05-28T22:15:14.147000+00:00,Patch Available,Open
MAPREDUCE-1778,2010-05-28T22:39:33.213000+00:00,Open,Patch Available
MAPREDUCE-1778,2010-06-06T00:58:28.781000+00:00,Patch Available,Open
MAPREDUCE-1778,2010-06-07T23:15:43.482000+00:00,Open,Patch Available
MAPREDUCE-1778,2010-06-10T06:00:19.123000+00:00,Patch Available,Open
MAPREDUCE-1778,2010-06-11T01:25:35.889000+00:00,Open,Patch Available
MAPREDUCE-1778,2010-06-23T17:53:15.247000+00:00,Patch Available,Resolved
MAPREDUCE-1778,2011-12-12T06:18:34.574000+00:00,Resolved,Closed
MAPREDUCE-1777,2010-08-19T20:41:54.826000+00:00,Open,Resolved
MAPREDUCE-1776,2014-07-30T16:41:53.878000+00:00,Open,Resolved
MAPREDUCE-1774,2010-06-12T01:23:44.705000+00:00,Open,Patch Available
MAPREDUCE-1774,2010-06-17T18:38:29.969000+00:00,Patch Available,Open
MAPREDUCE-1774,2010-06-17T18:38:50.306000+00:00,Open,Patch Available
MAPREDUCE-1774,2010-06-21T06:05:32.920000+00:00,Patch Available,Open
MAPREDUCE-1774,2010-06-21T06:05:53.960000+00:00,Open,Patch Available
MAPREDUCE-1774,2010-06-26T20:27:00.764000+00:00,Patch Available,Resolved
MAPREDUCE-1774,2010-08-24T21:21:37.322000+00:00,Resolved,Closed
MAPREDUCE-1773,2010-05-24T10:45:58.429000+00:00,Open,Patch Available
MAPREDUCE-1773,2010-05-31T07:06:35.246000+00:00,Patch Available,Open
MAPREDUCE-1773,2010-05-31T07:07:47.322000+00:00,Open,Patch Available
MAPREDUCE-1773,2010-06-01T11:40:05.073000+00:00,Patch Available,Resolved
MAPREDUCE-1773,2011-12-12T06:20:03.287000+00:00,Resolved,Closed
MAPREDUCE-1772,2010-07-08T09:46:38.571000+00:00,Open,Patch Available
MAPREDUCE-1772,2010-07-19T10:31:47.779000+00:00,Patch Available,Resolved
MAPREDUCE-1770,2014-07-18T22:15:44.244000+00:00,Open,Resolved
MAPREDUCE-1769,2014-07-17T18:32:49.061000+00:00,Open,Resolved
MAPREDUCE-1767,2014-07-17T18:35:06.465000+00:00,Open,Resolved
MAPREDUCE-1766,2014-07-17T17:32:53.585000+00:00,Open,Resolved
MAPREDUCE-1765,2010-06-15T05:42:05.795000+00:00,Open,Patch Available
MAPREDUCE-1765,2010-06-16T05:43:45.628000+00:00,Patch Available,Resolved
MAPREDUCE-1765,2010-08-24T21:21:36.824000+00:00,Resolved,Closed
MAPREDUCE-1763,2010-05-07T03:57:50.766000+00:00,Open,Resolved
MAPREDUCE-1762,2010-05-12T23:33:58.935000+00:00,Open,Patch Available
MAPREDUCE-1762,2010-06-06T05:41:28.916000+00:00,Patch Available,Resolved
MAPREDUCE-1762,2011-12-12T06:19:14.003000+00:00,Resolved,Closed
MAPREDUCE-1761,2010-05-11T21:14:13.164000+00:00,Open,Patch Available
MAPREDUCE-1761,2010-05-11T23:00:05.419000+00:00,Patch Available,Open
MAPREDUCE-1761,2010-05-11T23:11:52.762000+00:00,Open,Patch Available
MAPREDUCE-1761,2010-05-12T05:11:11.750000+00:00,Patch Available,Resolved
MAPREDUCE-1761,2011-12-12T06:20:06.366000+00:00,Resolved,Closed
MAPREDUCE-1759,2010-09-17T09:26:23.850000+00:00,Open,Resolved
MAPREDUCE-1756,2010-05-07T01:46:05.726000+00:00,Open,Resolved
MAPREDUCE-1755,2011-11-02T17:41:33.663000+00:00,Open,Resolved
MAPREDUCE-1754,2010-09-22T04:24:47.377000+00:00,Open,Patch Available
MAPREDUCE-1754,2010-10-11T04:46:48.231000+00:00,Patch Available,Open
MAPREDUCE-1754,2010-10-11T10:03:17.785000+00:00,Open,Patch Available
MAPREDUCE-1754,2011-01-27T03:18:32.812000+00:00,Patch Available,Open
MAPREDUCE-1754,2011-01-27T03:19:31.825000+00:00,Open,Patch Available
MAPREDUCE-1754,2011-01-27T03:22:21.454000+00:00,Patch Available,Open
MAPREDUCE-1754,2011-01-27T03:23:19.920000+00:00,Open,Patch Available
MAPREDUCE-1754,2011-01-28T21:35:42.638000+00:00,Patch Available,Resolved
MAPREDUCE-1754,2011-12-12T06:19:28.962000+00:00,Resolved,Closed
MAPREDUCE-1752,2010-10-29T18:42:13.197000+00:00,Open,Patch Available
MAPREDUCE-1752,2010-11-30T05:54:29.570000+00:00,Patch Available,Resolved
MAPREDUCE-1752,2011-11-15T00:48:32.916000+00:00,Resolved,Closed
MAPREDUCE-1751,2010-05-28T03:48:01.680000+00:00,Open,Resolved
MAPREDUCE-1751,2010-08-24T21:21:36.464000+00:00,Resolved,Closed
MAPREDUCE-1749,2010-04-30T21:40:00.527000+00:00,Open,Patch Available
MAPREDUCE-1749,2010-04-30T22:27:30.492000+00:00,Patch Available,Resolved
MAPREDUCE-1749,2010-08-24T21:21:36.001000+00:00,Resolved,Closed
MAPREDUCE-1748,2010-04-30T09:17:10.438000+00:00,Open,Resolved
MAPREDUCE-1747,2010-04-30T08:35:36.822000+00:00,Open,Patch Available
MAPREDUCE-1747,2010-05-04T11:32:16.983000+00:00,Patch Available,Open
MAPREDUCE-1747,2010-05-05T14:14:21.169000+00:00,Open,Patch Available
MAPREDUCE-1747,2010-05-06T04:41:13.383000+00:00,Patch Available,Resolved
MAPREDUCE-1747,2010-08-24T21:21:35.467000+00:00,Resolved,Closed
MAPREDUCE-1744,2010-05-15T20:29:27.062000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-05-19T08:48:25.566000+00:00,Patch Available,Open
MAPREDUCE-1744,2010-05-19T08:48:35.039000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-05-24T21:57:13.632000+00:00,Patch Available,Open
MAPREDUCE-1744,2010-05-24T22:51:18.423000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-05-25T18:03:30.009000+00:00,Patch Available,In Progress
MAPREDUCE-1744,2010-05-25T18:03:49.912000+00:00,In Progress,Open
MAPREDUCE-1744,2010-05-25T18:05:43.697000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-06-06T03:12:26.075000+00:00,Patch Available,Open
MAPREDUCE-1744,2010-06-08T03:00:00.672000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-06-10T06:13:41.772000+00:00,Patch Available,Open
MAPREDUCE-1744,2010-06-23T15:27:42.925000+00:00,Open,Patch Available
MAPREDUCE-1744,2010-06-25T06:21:47.243000+00:00,Patch Available,Resolved
MAPREDUCE-1744,2011-12-16T22:35:32.774000+00:00,Resolved,Reopened
MAPREDUCE-1744,2012-01-03T19:07:55.548000+00:00,Reopened,Patch Available
MAPREDUCE-1744,2012-01-04T18:15:38.949000+00:00,Patch Available,Resolved
MAPREDUCE-1744,2012-03-05T02:49:17.254000+00:00,Resolved,Closed
MAPREDUCE-1742,2010-05-25T09:23:06.514000+00:00,Open,Resolved
MAPREDUCE-1741,2010-07-13T05:54:26.382000+00:00,Open,Patch Available
MAPREDUCE-1741,2010-07-19T04:26:16.439000+00:00,Patch Available,Open
MAPREDUCE-1741,2010-07-19T04:27:01.974000+00:00,Open,Patch Available
MAPREDUCE-1741,2010-07-19T11:44:12.487000+00:00,Patch Available,Open
MAPREDUCE-1741,2010-07-19T11:44:44.782000+00:00,Open,Patch Available
MAPREDUCE-1741,2011-09-07T08:17:41.179000+00:00,Patch Available,Open
MAPREDUCE-1741,2014-07-30T18:36:15.664000+00:00,Open,Resolved
MAPREDUCE-1740,2010-09-09T22:43:04.559000+00:00,Open,Patch Available
MAPREDUCE-1740,2011-09-07T08:17:53.844000+00:00,Patch Available,Open
MAPREDUCE-1740,2012-03-06T06:28:14.833000+00:00,Open,Patch Available
MAPREDUCE-1740,2012-03-20T18:37:52.723000+00:00,Patch Available,Resolved
MAPREDUCE-1740,2012-10-17T18:27:27.506000+00:00,Resolved,Closed
MAPREDUCE-1738,2011-08-17T21:54:57.748000+00:00,Open,Resolved
MAPREDUCE-1738,2011-11-15T00:50:00.044000+00:00,Resolved,Closed
MAPREDUCE-1737,2011-01-19T08:55:46.476000+00:00,Open,Resolved
MAPREDUCE-1735,2010-06-12T05:16:50.694000+00:00,Open,Patch Available
MAPREDUCE-1735,2010-06-18T21:22:34.422000+00:00,Patch Available,Resolved
MAPREDUCE-1735,2010-08-24T21:21:35.050000+00:00,Resolved,Closed
MAPREDUCE-1734,2011-01-05T22:38:34.644000+00:00,Open,Resolved
MAPREDUCE-1734,2011-09-12T21:11:17.874000+00:00,Resolved,Reopened
MAPREDUCE-1734,2011-09-12T21:37:00.381000+00:00,Reopened,Resolved
MAPREDUCE-1733,2010-07-14T19:53:53.662000+00:00,Open,Patch Available
MAPREDUCE-1733,2010-07-16T18:26:56.842000+00:00,Patch Available,Open
MAPREDUCE-1733,2010-07-16T18:27:29.034000+00:00,Open,Patch Available
MAPREDUCE-1733,2010-07-22T22:36:46.329000+00:00,Patch Available,Resolved
MAPREDUCE-1733,2011-12-12T06:20:01.778000+00:00,Resolved,Closed
MAPREDUCE-1732,2014-07-30T18:23:43.940000+00:00,Open,Resolved
MAPREDUCE-1731,2014-07-30T18:01:25.804000+00:00,Open,Resolved
MAPREDUCE-1730,2010-07-13T04:54:36.889000+00:00,Open,Patch Available
MAPREDUCE-1730,2011-09-07T08:18:02.996000+00:00,Patch Available,Open
MAPREDUCE-1730,2014-07-30T18:23:09.437000+00:00,Open,Resolved
MAPREDUCE-1729,2014-07-30T18:22:07.368000+00:00,Open,Resolved
MAPREDUCE-1728,2010-04-26T23:29:07.073000+00:00,Open,Patch Available
MAPREDUCE-1728,2010-04-27T17:34:17.434000+00:00,Patch Available,Resolved
MAPREDUCE-1728,2010-08-24T21:21:33.918000+00:00,Resolved,Closed
MAPREDUCE-1727,2010-04-27T10:30:09.204000+00:00,Open,Patch Available
MAPREDUCE-1727,2010-04-28T07:23:11.257000+00:00,Patch Available,Resolved
MAPREDUCE-1727,2010-08-24T21:21:33.426000+00:00,Resolved,Closed
MAPREDUCE-1725,2010-04-26T23:21:28.627000+00:00,Open,Patch Available
MAPREDUCE-1725,2010-04-29T04:10:37.521000+00:00,Patch Available,Open
MAPREDUCE-1725,2010-04-29T04:10:48.696000+00:00,Open,Patch Available
MAPREDUCE-1725,2010-06-07T22:21:14.743000+00:00,Patch Available,Resolved
MAPREDUCE-1725,2010-08-24T21:21:32.925000+00:00,Resolved,Closed
MAPREDUCE-1724,2014-07-30T18:15:53.281000+00:00,Open,Resolved
MAPREDUCE-1723,2014-07-30T18:15:00.009000+00:00,Open,Resolved
MAPREDUCE-1722,2010-04-22T12:13:38.640000+00:00,Open,Patch Available
MAPREDUCE-1722,2010-04-26T04:51:11.264000+00:00,Patch Available,Open
MAPREDUCE-1722,2014-07-30T18:12:31.067000+00:00,Open,Resolved
MAPREDUCE-1720,2011-12-18T11:42:56.448000+00:00,Open,Patch Available
MAPREDUCE-1720,2012-01-10T06:17:16.057000+00:00,Patch Available,Open
MAPREDUCE-1720,2012-07-13T15:00:33.826000+00:00,Open,Resolved
MAPREDUCE-1718,2010-07-21T00:02:18.466000+00:00,Open,Patch Available
MAPREDUCE-1718,2010-07-23T22:57:33.341000+00:00,Patch Available,Resolved
MAPREDUCE-1718,2011-12-12T06:19:56.044000+00:00,Resolved,Closed
MAPREDUCE-1717,2014-07-30T18:09:06.148000+00:00,Open,Resolved
MAPREDUCE-1716,2014-07-30T18:08:36.678000+00:00,Open,Resolved
MAPREDUCE-1714,2010-04-19T22:06:04.715000+00:00,Open,Resolved
MAPREDUCE-1713,2010-04-19T08:11:52.149000+00:00,Open,In Progress
MAPREDUCE-1713,2010-04-19T08:15:15.922000+00:00,In Progress,Resolved
MAPREDUCE-1713,2010-05-05T04:39:08.906000+00:00,Resolved,Reopened
MAPREDUCE-1713,2010-07-10T21:04:11.159000+00:00,Reopened,Patch Available
MAPREDUCE-1713,2010-09-30T15:12:53.699000+00:00,Patch Available,Open
MAPREDUCE-1713,2014-07-30T18:00:52.508000+00:00,Open,Resolved
MAPREDUCE-1712,2011-03-02T22:56:14.166000+00:00,Open,Resolved
MAPREDUCE-1711,2010-07-14T09:24:54.870000+00:00,Open,Resolved
MAPREDUCE-1711,2011-12-12T06:19:25.874000+00:00,Resolved,Closed
MAPREDUCE-1710,2010-07-10T21:07:53.097000+00:00,Open,Patch Available
MAPREDUCE-1710,2011-09-07T08:18:11.856000+00:00,Patch Available,Open
MAPREDUCE-1710,2014-07-30T17:53:11.646000+00:00,Open,Resolved
MAPREDUCE-1709,2014-07-30T17:47:29.367000+00:00,Open,Resolved
MAPREDUCE-1708,2014-07-30T17:46:02.037000+00:00,Open,Resolved
MAPREDUCE-1707,2010-05-03T08:32:21.313000+00:00,Open,Patch Available
MAPREDUCE-1707,2010-05-04T06:30:55.728000+00:00,Patch Available,Resolved
MAPREDUCE-1707,2011-12-12T06:19:16.363000+00:00,Resolved,Closed
MAPREDUCE-1706,2010-11-06T00:48:53.335000+00:00,Open,Patch Available
MAPREDUCE-1706,2010-11-17T05:14:36.418000+00:00,Patch Available,Open
MAPREDUCE-1706,2010-11-17T05:14:45.067000+00:00,Open,Patch Available
MAPREDUCE-1706,2010-11-17T06:25:56.555000+00:00,Patch Available,Open
MAPREDUCE-1706,2010-11-23T00:57:02.409000+00:00,Open,Patch Available
MAPREDUCE-1706,2011-02-04T00:44:44.838000+00:00,Patch Available,Resolved
MAPREDUCE-1706,2011-11-15T00:49:20.092000+00:00,Resolved,Closed
MAPREDUCE-1705,2010-04-26T08:25:05.832000+00:00,Open,Patch Available
MAPREDUCE-1705,2010-04-27T01:10:36.902000+00:00,Patch Available,Resolved
MAPREDUCE-1705,2010-08-24T21:21:29.072000+00:00,Resolved,Closed
MAPREDUCE-1704,2010-11-08T02:02:22.440000+00:00,Open,Resolved
MAPREDUCE-1703,2010-04-29T08:50:13.686000+00:00,Open,Resolved
MAPREDUCE-1702,2011-06-15T11:44:02.743000+00:00,Open,Resolved
MAPREDUCE-1702,2011-11-15T00:49:41.588000+00:00,Resolved,Closed
MAPREDUCE-1701,2010-07-29T00:57:14.426000+00:00,Open,Resolved
MAPREDUCE-1701,2011-12-12T06:19:12.187000+00:00,Resolved,Closed
MAPREDUCE-1700,2012-11-21T11:01:48.854000+00:00,Open,Patch Available
MAPREDUCE-1700,2013-01-09T16:24:04.600000+00:00,Patch Available,Resolved
MAPREDUCE-1700,2013-02-15T13:10:04.478000+00:00,Resolved,Closed
MAPREDUCE-1699,2010-05-26T23:33:34.701000+00:00,Open,Patch Available
MAPREDUCE-1699,2010-06-06T07:30:32.211000+00:00,Patch Available,Open
MAPREDUCE-1699,2010-06-06T16:48:13.555000+00:00,Open,Patch Available
MAPREDUCE-1699,2010-06-06T16:48:43.177000+00:00,Patch Available,Open
MAPREDUCE-1699,2010-06-06T16:52:21.156000+00:00,Open,Patch Available
MAPREDUCE-1699,2010-06-08T00:53:54.200000+00:00,Patch Available,Open
MAPREDUCE-1699,2010-06-08T01:02:36.086000+00:00,Open,Patch Available
MAPREDUCE-1699,2010-06-24T06:43:42.363000+00:00,Patch Available,Open
MAPREDUCE-1699,2010-07-27T00:36:19.920000+00:00,Open,Resolved
MAPREDUCE-1699,2010-07-27T00:55:49.830000+00:00,Resolved,Reopened
