issue_key,jira_id,task_id
MAPREDUCE-4904,12625399,2692
MAPREDUCE-4887,12624377,2693
MAPREDUCE-4888,12624491,2694
MAPREDUCE-4889,12624564,2695
MAPREDUCE-4890,12624566,2696
MAPREDUCE-4891,12624569,2697
MAPREDUCE-4892,12624700,2698
MAPREDUCE-4893,12624704,2699
MAPREDUCE-4894,12624781,2700
MAPREDUCE-4895,12624805,2701
MAPREDUCE-4896,12624878,2702
MAPREDUCE-4897,12624889,2703
MAPREDUCE-4898,12624927,2704
MAPREDUCE-4899,12625051,2705
MAPREDUCE-4902,12625278,2706
MAPREDUCE-4903,12625336,2707
MAPREDUCE-4907,12625453,2708
MAPREDUCE-4908,12625606,2709
MAPREDUCE-4909,12625733,2710
MAPREDUCE-4969,12625740,2710
MAPREDUCE-5828,12707866,2710
MAPREDUCE-4910,12625813,2711
MAPREDUCE-4912,12626054,2712
MAPREDUCE-4913,12626150,2713
MAPREDUCE-4914,12626152,2714
MAPREDUCE-4915,12626153,2715
MAPREDUCE-5095,12638594,2715
MAPREDUCE-4916,12626158,2716
MAPREDUCE-4918,12626221,2717
MAPREDUCE-4920,12626317,2718
MAPREDUCE-4921,12626406,2719
MAPREDUCE-4922,12626435,2720
MAPREDUCE-4923,12626436,2721
MAPREDUCE-4924,12626449,2722
MAPREDUCE-4925,12626502,2723
MAPREDUCE-4926,12626623,2724
MAPREDUCE-4927,12626640,2725
MAPREDUCE-4928,12626810,2726
MAPREDUCE-4929,12626826,2727
MAPREDUCE-4930,12626988,2728
MAPREDUCE-5698,12686474,2728
MAPREDUCE-5710,12687591,2728
MAPREDUCE-4932,12627006,2729
MAPREDUCE-4933,12627034,2730
MAPREDUCE-4934,12627115,2731
MAPREDUCE-4936,12627208,2732
MAPREDUCE-4939,12627267,2733
MAPREDUCE-4940,12627439,2734
MAPREDUCE-4942,12627558,2735
MAPREDUCE-4943,12627636,2736
MAPREDUCE-4944,12627787,2737
MAPREDUCE-4945,12627789,2738
MAPREDUCE-4946,12628073,2739
MAPREDUCE-4947,12628210,2740
MAPREDUCE-4949,12628300,2741
MAPREDUCE-4951,12628505,2742
MAPREDUCE-5900,12715815,2742
MAPREDUCE-4952,12628506,2743
MAPREDUCE-4953,12628621,2744
MAPREDUCE-4954,12628735,2745
MAPREDUCE-4962,12629364,2746
MAPREDUCE-4963,12629371,2747
MAPREDUCE-4964,12629416,2748
MAPREDUCE-4965,12629500,2749
MAPREDUCE-4966,12629583,2750
MAPREDUCE-4968,12629885,2751
MAPREDUCE-4970,12630230,2752
MAPREDUCE-4971,12630384,2753
MAPREDUCE-4973,12630470,2754
MAPREDUCE-4974,12630628,2755
MAPREDUCE-4977,12630943,2756
MAPREDUCE-4981,12631114,2757
MAPREDUCE-4982,12631119,2758
MAPREDUCE-4983,12631158,2759
MAPREDUCE-4984,12631161,2760
MAPREDUCE-4985,12631170,2761
MAPREDUCE-4986,12631179,2762
MAPREDUCE-4987,12631202,2763
MAPREDUCE-4988,12631311,2764
MAPREDUCE-4989,12631358,2765
MAPREDUCE-4990,12631389,2766
MAPREDUCE-4991,12631435,2767
MAPREDUCE-4992,12631457,2768
MAPREDUCE-4993,12631486,2769
MAPREDUCE-4994,12631503,2770
MAPREDUCE-4995,12631513,2771
MAPREDUCE-4996,12631622,2772
MAPREDUCE-4997,12631675,2773
MAPREDUCE-4999,12631739,2774
MAPREDUCE-5000,12631795,2775
MAPREDUCE-5113,12632101,2776
MAPREDUCE-5004,12632200,2777
MAPREDUCE-5012,12632433,2778
MAPREDUCE-5008,12632637,2779
MAPREDUCE-5009,12632669,2780
MAPREDUCE-5011,12632785,2781
MAPREDUCE-5013,12633094,2782
MAPREDUCE-5014,12633113,2783
MAPREDUCE-5017,12633294,2784
MAPREDUCE-5019,12633409,2785
MAPREDUCE-5021,12633495,2786
MAPREDUCE-5024,12633734,2787
MAPREDUCE-5026,12633783,2788
MAPREDUCE-5027,12633991,2789
MAPREDUCE-5029,12634054,2790
MAPREDUCE-5031,12634190,2791
MAPREDUCE-5033,12634246,2792
MAPREDUCE-5034,12634311,2793
MAPREDUCE-5035,12634397,2794
MAPREDUCE-5037,12634640,2795
MAPREDUCE-5038,12634689,2796
MAPREDUCE-5039,12634791,2797
MAPREDUCE-5040,12634892,2798
MAPREDUCE-5041,12634909,2799
MAPREDUCE-5042,12634926,2800
MAPREDUCE-5043,12634937,2801
MAPREDUCE-5046,12635398,2802
MAPREDUCE-5047,12635433,2803
MAPREDUCE-5048,12635459,2804
MAPREDUCE-5051,12635836,2805
MAPREDUCE-5053,12635938,2806
MAPREDUCE-5055,12636094,2807
MAPREDUCE-5056,12636409,2808
MAPREDUCE-5057,12636413,2809
MAPREDUCE-5059,12636637,2810
MAPREDUCE-5789,12699858,2810
MAPREDUCE-5060,12636642,2811
MAPREDUCE-5086,12636710,2812
MAPREDUCE-5607,12677643,2812
MAPREDUCE-5062,12636727,2813
MAPREDUCE-5063,12636744,2814
MAPREDUCE-5064,12636750,2815
MAPREDUCE-5071,12636837,2816
MAPREDUCE-5065,12636934,2817
MAPREDUCE-5066,12636978,2818
MAPREDUCE-5069,12637090,2819
MAPREDUCE-5070,12637093,2820
MAPREDUCE-5440,12661003,2820
MAPREDUCE-5585,12673968,2820
MAPREDUCE-5073,12637136,2821
MAPREDUCE-5587,12674256,2821
MAPREDUCE-5088,12637233,2822
MAPREDUCE-5075,12637289,2823
MAPREDUCE-5076,12637343,2824
MAPREDUCE-5077,12637600,2825
MAPREDUCE-5078,12637611,2826
MAPREDUCE-5259,12648362,2826
MAPREDUCE-5079,12637619,2827
MAPREDUCE-5080,12637645,2828
MAPREDUCE-5081,12637719,2829
MAPREDUCE-5083,12637872,2830
MAPREDUCE-5085,12638021,2831
MAPREDUCE-5089,12638147,2832
MAPREDUCE-5090,12638402,2833
MAPREDUCE-5094,12638571,2834
MAPREDUCE-5099,12638625,2835
MAPREDUCE-5100,12638935,2836
MAPREDUCE-5104,12639104,2837
MAPREDUCE-5105,12639117,2838
MAPREDUCE-5107,12639414,2839
MAPREDUCE-5108,12639466,2840
MAPREDUCE-5119,12639568,2841
MAPREDUCE-5112,12639570,2842
MAPREDUCE-5115,12639683,2843
MAPREDUCE-5117,12639713,2844
MAPREDUCE-5120,12639970,2845
MAPREDUCE-5122,12640125,2846
MAPREDUCE-5125,12640549,2847
MAPREDUCE-5126,12640737,2848
MAPREDUCE-5128,12640862,2849
MAPREDUCE-5131,12641034,2850
MAPREDUCE-5132,12641058,2851
MAPREDUCE-5133,12641145,2852
MAPREDUCE-5134,12641176,2853
MAPREDUCE-5135,12641180,2854
MAPREDUCE-5136,12641232,2855
MAPREDUCE-5137,12641646,2856
MAPREDUCE-5138,12641704,2857
MAPREDUCE-5139,12641766,2858
MAPREDUCE-5151,12642609,2858
MAPREDUCE-5163,12643118,2858
MAPREDUCE-5167,12643488,2858
MAPREDUCE-5140,12641772,2859
MAPREDUCE-5142,12641903,2860
MAPREDUCE-5144,12642055,2861
MAPREDUCE-5145,12642113,2862
MAPREDUCE-5146,12642132,2863
MAPREDUCE-5147,12642263,2864
MAPREDUCE-5148,12642343,2865
MAPREDUCE-5152,12642645,2866
MAPREDUCE-5153,12642753,2867
MAPREDUCE-5154,12642837,2868
MAPREDUCE-5156,12642879,2869
MAPREDUCE-5157,12642969,2870
MAPREDUCE-5159,12642974,2870
MAPREDUCE-5158,12642972,2871
MAPREDUCE-5160,12642990,2872
MAPREDUCE-5161,12643037,2873
MAPREDUCE-5162,12643094,2874
MAPREDUCE-5164,12643223,2875
MAPREDUCE-5165,12643270,2876
MAPREDUCE-5166,12643298,2877
MAPREDUCE-5168,12643497,2878
MAPREDUCE-5169,12643622,2879
MAPREDUCE-5170,12643681,2880
MAPREDUCE-5171,12643977,2881
MAPREDUCE-5172,12643986,2882
MAPREDUCE-5173,12644015,2883
MAPREDUCE-5174,12644080,2884
MAPREDUCE-5175,12644205,2885
MAPREDUCE-5176,12644249,2886
MAPREDUCE-5177,12644285,2887
MAPREDUCE-5178,12644367,2888
MAPREDUCE-5179,12644392,2889
MAPREDUCE-5180,12644431,2890
MAPREDUCE-5181,12644506,2891
MAPREDUCE-5182,12644553,2892
MAPREDUCE-5184,12644764,2893
MAPREDUCE-5187,12644989,2894
MAPREDUCE-5191,12645127,2895
MAPREDUCE-5366,12655658,2895
MAPREDUCE-5192,12645343,2896
MAPREDUCE-5193,12645370,2897
MAPREDUCE-5194,12645410,2898
MAPREDUCE-5195,12645428,2899
MAPREDUCE-5198,12645534,2900
MAPREDUCE-5199,12645537,2901
MAPREDUCE-5202,12645647,2902
MAPREDUCE-5204,12645742,2903
MAPREDUCE-5206,12645927,2904
MAPREDUCE-5207,12646000,2905
MAPREDUCE-6605,12929829,2905
MAPREDUCE-5208,12646016,2906
MAPREDUCE-5209,12646147,2907
MAPREDUCE-5210,12646175,2908
MAPREDUCE-5211,12646264,2909
MAPREDUCE-5212,12646302,2910
MAPREDUCE-5226,12646719,2910
MAPREDUCE-5213,12646341,2911
MAPREDUCE-5214,12646343,2912
MAPREDUCE-5217,12646413,2913
MAPREDUCE-5218,12646474,2914
MAPREDUCE-5219,12646478,2915
MAPREDUCE-5220,12646501,2916
MAPREDUCE-5275,12649412,2916
MAPREDUCE-5280,12649970,2916
MAPREDUCE-5222,12646528,2917
MAPREDUCE-5223,12646577,2918
MAPREDUCE-5224,12646671,2919
MAPREDUCE-5228,12646851,2920
MAPREDUCE-5229,12646862,2921
MAPREDUCE-5230,12646872,2922
MAPREDUCE-5231,12646876,2923
MAPREDUCE-5232,12646886,2924
MAPREDUCE-5233,12646893,2925
MAPREDUCE-5234,12646896,2926
MAPREDUCE-5235,12646903,2927
MAPREDUCE-5237,12646918,2927
MAPREDUCE-5236,12646907,2928
MAPREDUCE-5238,12647040,2929
MAPREDUCE-5239,12647061,2930
MAPREDUCE-5240,12647191,2931
MAPREDUCE-5241,12647192,2932
MAPREDUCE-5242,12647370,2933
MAPREDUCE-6584,12923291,2933
MAPREDUCE-5243,12647383,2934
MAPREDUCE-5244,12647390,2935
MAPREDUCE-5245,12647394,2936
MAPREDUCE-5246,12647473,2937
MAPREDUCE-5247,12647529,2938
MAPREDUCE-5249,12647685,2939
MAPREDUCE-5250,12647700,2940
MAPREDUCE-5251,12647746,2941
MAPREDUCE-5253,12647867,2942
MAPREDUCE-5254,12647994,2943
MAPREDUCE-5256,12648257,2944
MAPREDUCE-5257,12648264,2945
MAPREDUCE-6125,12745265,2945
MAPREDUCE-5260,12648389,2946
MAPREDUCE-5263,12648690,2947
MAPREDUCE-5265,12648918,2948
MAPREDUCE-5266,12648919,2949
MAPREDUCE-5386,12657537,2949
MAPREDUCE-5270,12649201,2950
MAPREDUCE-5271,12649262,2951
MAPREDUCE-5273,12649399,2952
MAPREDUCE-5274,12649405,2953
MAPREDUCE-5276,12649512,2954
MAPREDUCE-5277,12649607,2955
MAPREDUCE-5278,12649621,2956
MAPREDUCE-5281,12649974,2957
MAPREDUCE-5284,12650088,2957
MAPREDUCE-5282,12650051,2958
MAPREDUCE-5285,12650257,2958
MAPREDUCE-5283,12650054,2959
MAPREDUCE-5451,12650061,2960
MAPREDUCE-5431,12650194,2961
MAPREDUCE-5286,12650270,2962
MAPREDUCE-5287,12650319,2963
MAPREDUCE-5288,12650458,2964
MAPREDUCE-5289,12650477,2965
MAPREDUCE-5291,12650548,2966
MAPREDUCE-5295,12650585,2967
MAPREDUCE-5296,12650692,2968
MAPREDUCE-5297,12650710,2969
MAPREDUCE-5298,12650737,2970
MAPREDUCE-5299,12650760,2971
MAPREDUCE-5300,12650764,2972
MAPREDUCE-5301,12650801,2973
MAPREDUCE-5303,12650996,2974
MAPREDUCE-5304,12651179,2975
MAPREDUCE-5307,12651373,2976
MAPREDUCE-5319,12651447,2977
MAPREDUCE-5308,12651495,2978
MAPREDUCE-5310,12651775,2979
MAPREDUCE-5311,12651826,2980
MAPREDUCE-5463,12663935,2980
MAPREDUCE-5312,12651842,2981
MAPREDUCE-5313,12651906,2982
MAPREDUCE-5315,12652097,2983
MAPREDUCE-6217,12768062,2983
MAPREDUCE-5316,12652104,2984
MAPREDUCE-5317,12652108,2985
MAPREDUCE-5318,12652111,2986
MAPREDUCE-5320,12652148,2987
MAPREDUCE-5324,12652982,2988
MAPREDUCE-5325,12653002,2989
MAPREDUCE-5326,12653069,2990
MAPREDUCE-5327,12653078,2991
MAPREDUCE-5328,12653120,2992
MAPREDUCE-5330,12653591,2993
MAPREDUCE-5331,12653627,2994
MAPREDUCE-5332,12653698,2995
MAPREDUCE-5333,12653771,2996
MAPREDUCE-5334,12653787,2997
MAPREDUCE-5336,12653880,2998
MAPREDUCE-5339,12654349,2999
MAPREDUCE-5340,12654350,3000
MAPREDUCE-5342,12654352,3001
MAPREDUCE-5343,12654353,3002
MAPREDUCE-5344,12654354,3003
MAPREDUCE-5345,12654356,3004
MAPREDUCE-5347,12654358,3005
MAPREDUCE-5348,12654360,3006
MAPREDUCE-5349,12654548,3007
MAPREDUCE-5351,12654628,3008
MAPREDUCE-5508,12668594,3008
MAPREDUCE-5352,12654657,3009
MAPREDUCE-5353,12654668,3010
MAPREDUCE-5354,12654846,3011
MAPREDUCE-5355,12655178,3012
MAPREDUCE-5356,12655192,3013
MAPREDUCE-5358,12655266,3014
MAPREDUCE-5359,12655270,3015
MAPREDUCE-5360,12655381,3016
MAPREDUCE-5604,12676766,3016
MAPREDUCE-5361,12655385,3017
MAPREDUCE-5364,12655646,3018
MAPREDUCE-5367,12655667,3019
MAPREDUCE-5368,12655717,3020
MAPREDUCE-5369,12655731,3021
MAPREDUCE-5370,12655842,3022
MAPREDUCE-5371,12655849,3023
MAPREDUCE-5372,12655871,3024
MAPREDUCE-5373,12656126,3025
MAPREDUCE-5375,12656291,3026
MAPREDUCE-5379,12656968,3027
MAPREDUCE-5380,12657156,3028
MAPREDUCE-5382,12657307,3029
MAPREDUCE-5385,12657356,3030
MAPREDUCE-5476,12657499,3031
MAPREDUCE-5396,12657668,3032
MAPREDUCE-5388,12657676,3033
MAPREDUCE-5391,12657849,3034
MAPREDUCE-5395,12658000,3035
MAPREDUCE-5398,12658136,3036
MAPREDUCE-5399,12658209,3037
MAPREDUCE-5450,12662012,3037
MAPREDUCE-5401,12658490,3038
MAPREDUCE-5404,12658675,3039
MAPREDUCE-5405,12658809,3040
MAPREDUCE-5406,12658828,3041
MAPREDUCE-5407,12659093,3042
MAPREDUCE-5409,12659276,3043
MAPREDUCE-5410,12659279,3044
MAPREDUCE-5411,12659362,3045
MAPREDUCE-5412,12659414,3046
MAPREDUCE-5417,12659673,3047
MAPREDUCE-5419,12659872,3048
MAPREDUCE-5421,12660020,3049
MAPREDUCE-5423,12660101,3050
MAPREDUCE-5424,12660116,3051
MAPREDUCE-5425,12660136,3052
MAPREDUCE-5426,12660224,3053
MAPREDUCE-5427,12660334,3054
MAPREDUCE-5514,12669297,3054
MAPREDUCE-5632,12679576,3054
MAPREDUCE-5428,12660396,3055
MAPREDUCE-5430,12660454,3056
MAPREDUCE-5437,12660470,3057
MAPREDUCE-5432,12660478,3058
MAPREDUCE-5433,12660576,3059
MAPREDUCE-5435,12660678,3060
MAPREDUCE-5436,12660813,3061
MAPREDUCE-5441,12661115,3062
MAPREDUCE-5442,12661279,3063
MAPREDUCE-5443,12661325,3064
MAPREDUCE-5444,12661365,3065
MAPREDUCE-5445,12661422,3066
MAPREDUCE-5447,12661637,3067
MAPREDUCE-5449,12661960,3068
MAPREDUCE-5452,12662862,3069
MAPREDUCE-6535,12910519,3069
MAPREDUCE-5453,12662938,3070
MAPREDUCE-5455,12663231,3071
MAPREDUCE-5457,12663544,3072
MAPREDUCE-5459,12663729,3073
MAPREDUCE-5461,12663872,3074
MAPREDUCE-5462,12663910,3075
MAPREDUCE-5464,12663936,3076
MAPREDUCE-5466,12664227,3077
MAPREDUCE-5467,12664427,3078
MAPREDUCE-5468,12664546,3079
MAPREDUCE-5469,12664572,3080
MAPREDUCE-5472,12664734,3081
MAPREDUCE-5471,12664736,3082
MAPREDUCE-5473,12664778,3083
MAPREDUCE-5474,12664878,3084
MAPREDUCE-5475,12664900,3085
MAPREDUCE-5477,12665021,3086
MAPREDUCE-5478,12665148,3087
MAPREDUCE-5480,12665392,3088
MAPREDUCE-5482,12665642,3089
MAPREDUCE-5484,12665872,3090
MAPREDUCE-5544,12670751,3090
MAPREDUCE-5487,12666183,3091
MAPREDUCE-5488,12666369,3092
MAPREDUCE-5489,12666397,3093
MAPREDUCE-5493,12666768,3094
MAPREDUCE-5543,12670750,3094
MAPREDUCE-5497,12667006,3095
MAPREDUCE-5593,12667338,3096
MAPREDUCE-5498,12667342,3097
MAPREDUCE-5500,12667667,3098
MAPREDUCE-5501,12667743,3099
MAPREDUCE-5503,12668143,3100
MAPREDUCE-5504,12668146,3101
MAPREDUCE-5505,12668421,3102
MAPREDUCE-5509,12668719,3103
MAPREDUCE-5510,12668777,3104
MAPREDUCE-5511,12668792,3105
MAPREDUCE-5512,12668926,3106
MAPREDUCE-5513,12669252,3107
MAPREDUCE-5757,12695070,3107
MAPREDUCE-5515,12669338,3108
MAPREDUCE-5516,12669384,3109
MAPREDUCE-5681,12684576,3109
MAPREDUCE-5816,12705539,3109
MAPREDUCE-6555,12915077,3109
MAPREDUCE-5518,12669593,3110
MAPREDUCE-5520,12669661,3111
MAPREDUCE-5521,12669727,3112
MAPREDUCE-5522,12669749,3113
MAPREDUCE-5523,12669752,3114
MAPREDUCE-5524,12669805,3115
MAPREDUCE-5525,12669936,3116
MAPREDUCE-5526,12669947,3117
MAPREDUCE-5642,12680665,3117
MAPREDUCE-5527,12670095,3118
MAPREDUCE-5529,12670179,3119
MAPREDUCE-5530,12670183,3119
MAPREDUCE-5531,12670319,3120
MAPREDUCE-5533,12670415,3121
MAPREDUCE-5536,12670579,3122
MAPREDUCE-5534,12670582,3123
MAPREDUCE-5535,12670595,3124
MAPREDUCE-5537,12670627,3125
MAPREDUCE-5538,12670630,3126
MAPREDUCE-5540,12670644,3127
MAPREDUCE-5545,12670984,3128
MAPREDUCE-5546,12671012,3129
MAPREDUCE-5548,12671248,3130
MAPREDUCE-5550,12671427,3131
MAPREDUCE-5551,12671476,3132
MAPREDUCE-5553,12671681,3133
MAPREDUCE-5555,12672079,3134
MAPREDUCE-5558,12672211,3135
MAPREDUCE-5562,12672237,3136
MAPREDUCE-5564,12672416,3137
MAPREDUCE-5565,12672452,3138
MAPREDUCE-5566,12672453,3139
MAPREDUCE-5569,12672646,3140
MAPREDUCE-5570,12672663,3141
MAPREDUCE-5572,12672714,3142
MAPREDUCE-5573,12672727,3143
MAPREDUCE-5574,12672899,3144
MAPREDUCE-5579,12673143,3145
MAPREDUCE-5575,12673273,3146
MAPREDUCE-5576,12673308,3147
MAPREDUCE-5806,12673339,3148
MAPREDUCE-5580,12673528,3149
MAPREDUCE-5581,12673538,3150
MAPREDUCE-5584,12673919,3151
MAPREDUCE-5586,12674053,3152
MAPREDUCE-5588,12674309,3153
MAPREDUCE-5590,12674394,3154
MAPREDUCE-5591,12674922,3155
MAPREDUCE-5592,12675341,3156
MAPREDUCE-5596,12675917,3157
MAPREDUCE-5598,12676222,3158
MAPREDUCE-5599,12676245,3159
MAPREDUCE-5600,12676497,3160
MAPREDUCE-5601,12676518,3161
MAPREDUCE-5602,12676581,3162
MAPREDUCE-5603,12676710,3163
MAPREDUCE-5610,12677893,3164
MAPREDUCE-5625,12679112,3164
MAPREDUCE-5613,12678111,3165
MAPREDUCE-5615,12678177,3166
MAPREDUCE-5616,12678279,3167
MAPREDUCE-5618,12678510,3168
MAPREDUCE-5620,12678890,3169
MAPREDUCE-5622,12678951,3170
MAPREDUCE-5623,12678998,3171
MAPREDUCE-5624,12679100,3172
MAPREDUCE-5678,12683931,3172
MAPREDUCE-5627,12679326,3173
MAPREDUCE-5628,12679332,3174
MAPREDUCE-5631,12679633,3175
MAPREDUCE-5633,12680360,3176
MAPREDUCE-5634,12680384,3177
MAPREDUCE-5635,12680393,3178
MAPREDUCE-5636,12680463,3179
MAPREDUCE-5637,12680464,3179
MAPREDUCE-5638,12680465,3180
MAPREDUCE-5639,12680466,3180
MAPREDUCE-5640,12680532,3181
MAPREDUCE-5645,12680813,3182
MAPREDUCE-5646,12680828,3183
MAPREDUCE-5647,12680887,3184
MAPREDUCE-5650,12680974,3185
MAPREDUCE-5651,12681078,3186
MAPREDUCE-5712,12687787,3186
MAPREDUCE-5652,12681128,3187
MAPREDUCE-5655,12681259,3188
MAPREDUCE-5661,12682142,3189
MAPREDUCE-5662,12682208,3190
MAPREDUCE-5664,12682350,3191
MAPREDUCE-5665,12682527,3192
MAPREDUCE-5666,12682621,3193
MAPREDUCE-6098,12742739,3193
MAPREDUCE-5667,12682632,3194
MAPREDUCE-5668,12682650,3195
MAPREDUCE-5686,12685117,3195
MAPREDUCE-5670,12682956,3196
MAPREDUCE-5671,12682957,3197
MAPREDUCE-5672,12683018,3198
MAPREDUCE-5674,12683242,3199
MAPREDUCE-5675,12683790,3200
MAPREDUCE-5676,12683791,3201
MAPREDUCE-5677,12683915,3202
MAPREDUCE-5679,12684153,3203
MAPREDUCE-5680,12684296,3204
MAPREDUCE-5682,12684591,3205
MAPREDUCE-5685,12684962,3206
MAPREDUCE-5687,12685190,3207
MAPREDUCE-5689,12685418,3208
MAPREDUCE-5691,12685539,3209
MAPREDUCE-5692,12685571,3210
MAPREDUCE-5693,12685681,3211
MAPREDUCE-5694,12686089,3212
MAPREDUCE-5723,12688872,3212
MAPREDUCE-5730,12690067,3212
MAPREDUCE-5695,12686105,3213
MAPREDUCE-5699,12686490,3214
MAPREDUCE-5702,12686813,3215
MAPREDUCE-5706,12687257,3216
MAPREDUCE-5707,12687295,3217
MAPREDUCE-5709,12687393,3218
MAPREDUCE-5711,12687631,3219
MAPREDUCE-5713,12687710,3220
MAPREDUCE-5714,12687955,3221
MAPREDUCE-5717,12688274,3222
MAPREDUCE-5720,12688482,3223
MAPREDUCE-5722,12688603,3224
MAPREDUCE-5724,12688905,3225
MAPREDUCE-5726,12689150,3226
MAPREDUCE-5833,12708068,3226
MAPREDUCE-5732,12690162,3227
MAPREDUCE-5735,12691001,3228
MAPREDUCE-5736,12691334,3229
MAPREDUCE-5740,12693360,3230
MAPREDUCE-5742,12693482,3231
MAPREDUCE-5744,12693622,3232
MAPREDUCE-5745,12693821,3233
MAPREDUCE-5746,12693994,3234
MAPREDUCE-5749,12694205,3235
MAPREDUCE-5750,12694348,3236
MAPREDUCE-5751,12694351,3237
MAPREDUCE-5754,12694668,3238
MAPREDUCE-5756,12694823,3239
MAPREDUCE-5758,12695093,3240
MAPREDUCE-5759,12695738,3241
MAPREDUCE-5761,12696324,3242
MAPREDUCE-5770,12696326,3243
MAPREDUCE-5764,12696902,3244
MAPREDUCE-5765,12696984,3245
MAPREDUCE-5766,12696989,3246
MAPREDUCE-5768,12697484,3247
MAPREDUCE-6029,12732853,3247
MAPREDUCE-5769,12697626,3248
MAPREDUCE-5771,12697782,3249
MAPREDUCE-5773,12698165,3250
MAPREDUCE-5774,12698171,3251
MAPREDUCE-5775,12698352,3252
MAPREDUCE-5777,12698714,3253
MAPREDUCE-5926,12721219,3253
MAPREDUCE-5778,12698718,3254
MAPREDUCE-5779,12698833,3255
MAPREDUCE-5780,12699015,3256
MAPREDUCE-5794,12700846,3256
MAPREDUCE-5781,12699323,3257
MAPREDUCE-5783,12699583,3258
MAPREDUCE-5786,12699661,3259
MAPREDUCE-5787,12699662,3259
MAPREDUCE-5788,12699663,3260
MAPREDUCE-5790,12699899,3261
MAPREDUCE-5792,12700620,3262
MAPREDUCE-5791,12700700,3263
MAPREDUCE-5793,12700766,3264
MAPREDUCE-5986,12728715,3264
MAPREDUCE-5795,12701310,3265
MAPREDUCE-5805,12702324,3266
MAPREDUCE-5804,12702397,3267
MAPREDUCE-5808,12703268,3268
MAPREDUCE-5810,12703323,3269
MAPREDUCE-5809,12703528,3270
MAPREDUCE-5812,12703913,3271
MAPREDUCE-5813,12703960,3272
MAPREDUCE-5814,12703970,3272
MAPREDUCE-5815,12704168,3273
MAPREDUCE-5818,12706307,3274
MAPREDUCE-6161,12755129,3274
MAPREDUCE-5820,12706621,3275
MAPREDUCE-5821,12706674,3276
MAPREDUCE-5822,12707045,3277
MAPREDUCE-5824,12707494,3278
MAPREDUCE-7104,13163661,3278
MAPREDUCE-5825,12707654,3279
MAPREDUCE-5826,12707801,3280
MAPREDUCE-7108,13164831,3280
MAPREDUCE-5827,12707807,3281
MAPREDUCE-5829,12707869,3282
MAPREDUCE-5830,12707951,3283
MAPREDUCE-5831,12707993,3284
MAPREDUCE-5832,12708064,3285
MAPREDUCE-5834,12708280,3286
MAPREDUCE-5835,12708290,3287
MAPREDUCE-5836,12708520,3288
MAPREDUCE-6427,12843388,3288
MAPREDUCE-5837,12708611,3289
MAPREDUCE-5884,12708656,3290
MAPREDUCE-5840,12708847,3291
MAPREDUCE-5841,12708982,3292
MAPREDUCE-5844,12709096,3293
MAPREDUCE-5843,12709118,3294
MAPREDUCE-5846,12709153,3295
MAPREDUCE-5848,12709157,3296
MAPREDUCE-5850,12709338,3297
MAPREDUCE-5851,12709591,3298
MAPREDUCE-5852,12709607,3299
MAPREDUCE-5853,12709866,3300
MAPREDUCE-5855,12710163,3301
MAPREDUCE-5856,12710169,3302
MAPREDUCE-5867,12710300,3303
MAPREDUCE-5859,12710560,3304
MAPREDUCE-5861,12710647,3305
MAPREDUCE-5862,12710744,3306
MAPREDUCE-5863,12710751,3307
MAPREDUCE-5864,12710865,3308
MAPREDUCE-5866,12710891,3309
MAPREDUCE-6672,12957522,3309
MAPREDUCE-5868,12711195,3310
MAPREDUCE-5874,12711368,3311
MAPREDUCE-5872,12711743,3312
MAPREDUCE-5873,12711783,3313
MAPREDUCE-5875,12712162,3314
MAPREDUCE-5877,12712404,3315
MAPREDUCE-5878,12712436,3316
MAPREDUCE-5879,12712539,3317
MAPREDUCE-5885,12713310,3318
MAPREDUCE-5886,12713387,3319
MAPREDUCE-5887,12713546,3320
MAPREDUCE-5888,12713772,3321
MAPREDUCE-5899,12714097,3322
MAPREDUCE-6471,12862515,3322
MAPREDUCE-5890,12714395,3323
MAPREDUCE-5891,12714514,3324
MAPREDUCE-5894,12714983,3325
MAPREDUCE-6071,12715376,3326
MAPREDUCE-6070,12715377,3327
MAPREDUCE-5895,12715380,3328
MAPREDUCE-5896,12715594,3329
MAPREDUCE-5898,12715766,3330
MAPREDUCE-5901,12715838,3331
MAPREDUCE-5902,12716260,3332
MAPREDUCE-5906,12716753,3333
MAPREDUCE-6105,12743706,3333
MAPREDUCE-7075,13151327,3333
MAPREDUCE-5908,12717255,3334
MAPREDUCE-5909,12717345,3335
MAPREDUCE-5910,12717515,3336
MAPREDUCE-5911,12717587,3337
MAPREDUCE-5912,12718395,3338
MAPREDUCE-5913,12718478,3339
MAPREDUCE-5950,12719051,3340
MAPREDUCE-5918,12719071,3341
MAPREDUCE-5919,12720122,3342
MAPREDUCE-5920,12720385,3343
MAPREDUCE-5922,12720645,3344
MAPREDUCE-5923,12720999,3345
MAPREDUCE-5924,12721035,3346
MAPREDUCE-5925,12721069,3347
MAPREDUCE-5927,12721388,3348
MAPREDUCE-5928,12721414,3349
MAPREDUCE-5931,12721841,3350
MAPREDUCE-5932,12721845,3351
MAPREDUCE-5933,12722039,3352
MAPREDUCE-5934,12722115,3353
MAPREDUCE-5936,12722807,3354
MAPREDUCE-5939,12723206,3355
MAPREDUCE-5941,12723780,3356
MAPREDUCE-5942,12723938,3357
MAPREDUCE-5943,12723945,3358
MAPREDUCE-5945,12723981,3359
MAPREDUCE-5946,12724020,3360
